tau,agent_id,episode_idx,outcome,steps_used,target_switches,n_memories,e_max,was_encoded
0.7,24,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,25,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,25,1,TIMEOUT,12,0,3,1.0,1
0.7,25,2,PARTNER_RESCUED,6,0,3,0.3346,0
0.7,25,3,TIMEOUT,12,1,3,0.5543,0
0.7,25,4,TIMEOUT,12,2,3,0.4717,0
0.7,25,5,TIMEOUT,12,1,3,0.3517,0
0.7,25,6,TIMEOUT,12,0,3,0.1867,0
0.7,25,7,TIMEOUT,12,2,3,0.1867,0
0.7,25,8,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,25,9,TIMEOUT,12,0,3,0.1867,0
0.7,26,0,TIMEOUT,12,1,2,1.0,1
0.7,26,1,TIMEOUT,12,0,3,0.8217,1
0.7,26,2,TIMEOUT,12,2,3,0.5815,0
0.7,26,3,TIMEOUT,12,0,3,0.4717,0
0.7,26,4,TIMEOUT,12,1,3,0.4717,0
0.7,26,5,TIMEOUT,12,0,3,0.1867,0
0.7,26,6,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,26,7,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,26,8,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,26,9,RESOURCE_TAKEN,10,1,3,0.0917,0
0.7,27,0,TIMEOUT,12,1,2,1.0,1
0.7,27,1,TIMEOUT,12,1,3,0.8095,1
0.7,27,2,TIMEOUT,12,1,3,0.5663,0
0.7,27,3,TIMEOUT,12,2,3,0.4717,0
0.7,27,4,RESOURCE_TAKEN,10,0,3,0.3209,0
0.7,27,5,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,27,6,TIMEOUT,12,0,3,0.1867,0
0.7,27,7,TIMEOUT,12,0,3,0.1867,0
0.7,27,8,TIMEOUT,12,0,3,0.1867,0
0.7,27,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,28,0,PARTNER_DEAD,8,1,2,1.0,1
0.7,28,1,TIMEOUT,12,0,3,1.0,1
0.7,28,2,TIMEOUT,12,0,4,1.0,1
0.7,28,3,PARTNER_DEAD,8,0,5,0.7684,1
0.7,28,4,PARTNER_RESCUED,6,0,6,1.0,1
0.7,28,5,PARTNER_RESCUED,7,0,7,0.7,1
0.7,28,6,PARTNER_RESCUED,7,0,8,0.7,1
0.7,28,7,TIMEOUT,12,2,9,1.0,1
0.7,28,8,TIMEOUT,12,2,10,0.8087,1
0.7,28,9,TIMEOUT,12,0,10,0.5678,0
0.7,29,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,29,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,29,2,TIMEOUT,12,1,4,1.0,1
0.7,29,3,TIMEOUT,12,2,4,0.5453,0
0.7,29,4,TIMEOUT,12,1,4,0.4717,0
0.7,29,5,TIMEOUT,12,1,4,0.4717,0
0.7,29,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.7,29,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.7,29,8,TIMEOUT,12,0,4,0.1867,0
0.7,29,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.7,30,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,30,1,PARTNER_RESCUED,6,0,2,0.62,0
0.7,30,2,TIMEOUT,12,1,3,1.0,1
0.7,30,3,TIMEOUT,12,2,3,0.5717,0
0.7,30,4,TIMEOUT,12,1,3,0.4717,0
0.7,30,5,TIMEOUT,12,2,3,0.4717,0
0.7,30,6,TIMEOUT,12,0,3,0.1867,0
0.7,30,7,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,30,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,30,9,TIMEOUT,12,1,3,0.1867,0
0.7,31,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,31,1,TIMEOUT,12,0,3,1.0,1
0.7,31,2,TIMEOUT,12,2,3,0.6973,0
0.7,31,3,TIMEOUT,12,1,3,0.5029,0
0.7,31,4,RESOURCE_TAKEN,11,0,3,0.39,0
0.7,31,5,RESOURCE_TAKEN,9,1,3,0.0567,0
0.7,31,6,TIMEOUT,12,0,3,0.1867,0
0.7,31,7,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,31,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,31,9,TIMEOUT,12,0,3,0.1867,0
0.7,32,0,TIMEOUT,12,1,2,1.0,1
0.7,32,1,PARTNER_RESCUED,7,0,2,0.4882,0
0.7,32,2,TIMEOUT,12,1,2,0.655,0
0.7,32,3,TIMEOUT,12,0,2,0.4998,0
0.7,32,4,TIMEOUT,12,1,2,0.2617,0
0.7,32,5,TIMEOUT,12,0,2,0.1867,0
0.7,32,6,TIMEOUT,12,1,2,0.1867,0
0.7,32,7,RESOURCE_TAKEN,9,0,2,0.0567,0
0.7,32,8,RESOURCE_TAKEN,8,0,2,0.03,0
0.7,32,9,TIMEOUT,12,0,2,0.1867,0
0.7,33,0,PARTNER_DEAD,8,1,2,1.0,1
0.7,33,1,PARTNER_RESCUED,7,0,3,1.0,1
0.7,33,2,PARTNER_RESCUED,6,0,3,0.62,0
0.7,33,3,PARTNER_RESCUED,7,0,4,0.7,1
0.7,33,4,PARTNER_RESCUED,7,0,5,0.7,1
0.7,33,5,TIMEOUT,12,0,6,1.0,1
0.7,33,6,TIMEOUT,12,2,6,0.6397,0
0.7,33,7,TIMEOUT,12,0,6,0.4717,0
0.7,33,8,TIMEOUT,12,2,6,0.4717,0
0.7,33,9,RESOURCE_TAKEN,7,0,6,0.0117,0
0.7,34,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,34,1,TIMEOUT,12,1,3,1.0,1
0.7,34,2,RESOURCE_TAKEN,12,0,3,0.6905,0
0.7,34,3,TIMEOUT,12,2,3,0.492,0
0.7,34,4,TIMEOUT,12,1,3,0.4717,0
0.7,34,5,TIMEOUT,12,0,3,0.1867,0
0.7,34,6,TIMEOUT,12,0,3,0.1867,0
0.7,34,7,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,34,8,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,34,9,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,35,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,35,1,TIMEOUT,12,0,3,1.0,1
0.7,35,2,TIMEOUT,12,2,3,0.6928,0
0.7,35,3,TIMEOUT,12,1,3,0.5069,0
0.7,35,4,PARTNER_DEAD,8,1,3,0.2758,0
0.7,35,5,TIMEOUT,12,0,3,0.2017,0
0.7,35,6,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,35,7,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,35,8,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,35,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,36,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,36,1,TIMEOUT,12,1,3,1.0,1
0.7,36,2,TIMEOUT,12,2,3,0.6921,0
0.7,36,3,TIMEOUT,12,1,3,0.4971,0
0.7,36,4,RESOURCE_TAKEN,10,0,3,0.3487,0
0.7,36,5,TIMEOUT,12,0,3,0.1867,0
0.7,36,6,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,36,7,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,36,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,36,9,TIMEOUT,12,0,3,0.1867,0
0.7,37,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,37,1,TIMEOUT,12,0,3,1.0,1
0.7,37,2,TIMEOUT,12,2,3,0.6922,0
0.7,37,3,TIMEOUT,12,2,3,0.496,0
0.7,37,4,TIMEOUT,12,2,3,0.4717,0
0.7,37,5,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,37,6,TIMEOUT,12,0,3,0.1867,0
0.7,37,7,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,37,8,TIMEOUT,12,0,3,0.1867,0
0.7,37,9,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,38,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,38,1,TIMEOUT,12,0,3,1.0,1
0.7,38,2,TIMEOUT,12,1,3,0.6462,0
0.7,38,3,TIMEOUT,12,1,3,0.4874,0
0.7,38,4,TIMEOUT,12,0,3,0.4717,0
0.7,38,5,TIMEOUT,12,0,3,0.1867,0
0.7,38,6,TIMEOUT,12,0,3,0.1867,0
0.7,38,7,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,38,8,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,38,9,TIMEOUT,12,2,3,0.1867,0
0.7,39,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,39,1,TIMEOUT,12,0,3,1.0,1
0.7,39,2,TIMEOUT,12,1,3,0.6491,0
0.7,39,3,TIMEOUT,12,0,3,0.5028,0
0.7,39,4,TIMEOUT,12,2,3,0.4717,0
0.7,39,5,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,39,6,TIMEOUT,12,0,3,0.1867,0
0.7,39,7,TIMEOUT,12,0,3,0.1867,0
0.7,39,8,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,39,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,40,0,TIMEOUT,12,1,2,1.0,1
0.7,40,1,TIMEOUT,12,1,3,0.8225,1
0.7,40,2,TIMEOUT,12,2,3,0.584,0
0.7,40,3,TIMEOUT,12,0,3,0.4717,0
0.7,40,4,TIMEOUT,12,1,3,0.4717,0
0.7,40,5,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,40,6,TIMEOUT,12,0,3,0.1867,0
0.7,40,7,TIMEOUT,12,0,3,0.1867,0
0.7,40,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,40,9,RESOURCE_TAKEN,8,1,3,0.03,0
0.7,41,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,41,1,TIMEOUT,12,0,3,1.0,1
0.7,41,2,TIMEOUT,12,0,3,0.6606,0
0.7,41,3,TIMEOUT,12,0,3,0.5124,0
0.7,41,4,TIMEOUT,12,1,3,0.4717,0
0.7,41,5,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,41,6,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,41,7,TIMEOUT,12,2,3,0.1867,0
0.7,41,8,TIMEOUT,12,1,3,0.1867,0
0.7,41,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,42,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,42,1,TIMEOUT,12,0,3,1.0,1
0.7,42,2,TIMEOUT,12,1,3,0.6685,0
0.7,42,3,TIMEOUT,12,0,3,0.5092,0
0.7,42,4,TIMEOUT,12,0,3,0.4717,0
0.7,42,5,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,42,6,TIMEOUT,12,0,3,0.1867,0
0.7,42,7,TIMEOUT,12,1,3,0.1867,0
0.7,42,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,42,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,43,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,43,1,TIMEOUT,12,0,3,1.0,1
0.7,43,2,TIMEOUT,12,2,3,0.6524,0
0.7,43,3,TIMEOUT,12,2,3,0.4951,0
0.7,43,4,TIMEOUT,12,2,3,0.4717,0
0.7,43,5,TIMEOUT,12,0,3,0.1867,0
0.7,43,6,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,43,7,TIMEOUT,12,0,3,0.1867,0
0.7,43,8,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,43,9,TIMEOUT,12,0,3,0.1867,0
0.7,44,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,44,1,TIMEOUT,12,0,3,1.0,1
0.7,44,2,TIMEOUT,12,0,3,0.6391,0
0.7,44,3,TIMEOUT,12,0,3,0.4972,0
0.7,44,4,TIMEOUT,12,2,3,0.4717,0
0.7,44,5,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,44,6,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,44,7,TIMEOUT,12,0,3,0.1867,0
0.7,44,8,TIMEOUT,12,2,3,0.1867,0
0.7,44,9,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,45,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,45,1,TIMEOUT,12,0,3,1.0,1
0.7,45,2,TIMEOUT,12,0,3,0.6321,0
0.7,45,3,RESOURCE_TAKEN,11,0,3,0.466,0
0.7,45,4,PARTNER_RESCUED,7,0,3,0.275,0
0.7,45,5,RESOURCE_TAKEN,9,0,3,0.1317,0
0.7,45,6,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,45,7,TIMEOUT,12,0,3,0.1867,0
0.7,45,8,TIMEOUT,12,0,3,0.1867,0
0.7,45,9,TIMEOUT,12,0,3,0.1867,0
0.7,46,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,46,1,TIMEOUT,12,1,3,1.0,1
0.7,46,2,TIMEOUT,12,2,3,0.6625,0
0.7,46,3,TIMEOUT,12,1,3,0.4896,0
0.7,46,4,TIMEOUT,12,0,3,0.4717,0
0.7,46,5,TIMEOUT,12,0,3,0.1867,0
0.7,46,6,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,46,7,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,46,8,TIMEOUT,12,0,3,0.1867,0
0.7,46,9,RESOURCE_TAKEN,12,1,3,0.1867,0
0.7,47,0,TIMEOUT,12,1,2,1.0,1
0.7,47,1,TIMEOUT,12,2,3,0.8323,1
0.7,47,2,TIMEOUT,12,2,3,0.5796,0
0.7,47,3,TIMEOUT,12,2,3,0.4717,0
0.7,47,4,TIMEOUT,12,0,3,0.4717,0
0.7,47,5,TIMEOUT,12,2,3,0.1867,0
0.7,47,6,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,47,7,RESOURCE_TAKEN,11,1,3,0.135,0
0.7,47,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,47,9,TIMEOUT,12,0,3,0.1867,0
0.7,48,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,48,1,TIMEOUT,12,0,3,1.0,1
0.7,48,2,TIMEOUT,12,2,3,0.6751,0
0.7,48,3,TIMEOUT,12,2,3,0.4926,0
0.7,48,4,TIMEOUT,12,1,3,0.4717,0
0.7,48,5,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,48,6,TIMEOUT,12,0,3,0.1867,0
0.7,48,7,TIMEOUT,12,1,3,0.1867,0
0.7,48,8,TIMEOUT,12,1,3,0.1867,0
0.7,48,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,49,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,49,1,TIMEOUT,12,1,3,1.0,1
0.7,49,2,TIMEOUT,12,1,3,0.6657,0
0.7,49,3,TIMEOUT,12,2,3,0.5035,0
0.7,49,4,TIMEOUT,12,0,3,0.4717,0
0.7,49,5,TIMEOUT,12,1,3,0.1867,0
0.7,49,6,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,49,7,RESOURCE_TAKEN,10,1,3,0.0917,0
0.7,49,8,TIMEOUT,12,0,3,0.1867,0
0.7,49,9,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,50,0,TIMEOUT,12,0,2,1.0,1
0.7,50,1,TIMEOUT,12,1,3,0.8275,1
0.7,50,2,RESOURCE_TAKEN,12,0,3,0.5966,0
0.7,50,3,TIMEOUT,12,3,3,0.4717,0
0.7,50,4,TIMEOUT,12,1,3,0.4717,0
0.7,50,5,TIMEOUT,12,1,3,0.1867,0
0.7,50,6,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,50,7,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,50,8,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,50,9,TIMEOUT,12,1,3,0.1867,0
0.7,51,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,51,1,TIMEOUT,12,1,3,1.0,1
0.7,51,2,TIMEOUT,12,2,3,0.6937,0
0.7,51,3,TIMEOUT,12,0,3,0.5149,0
0.7,51,4,TIMEOUT,12,2,3,0.4717,0
0.7,51,5,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,51,6,RESOURCE_TAKEN,8,1,3,0.03,0
0.7,51,7,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,51,8,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,51,9,TIMEOUT,12,0,3,0.1867,0
0.7,52,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,52,1,TIMEOUT,12,1,3,1.0,1
0.7,52,2,TIMEOUT,12,1,3,0.6582,0
0.7,52,3,TIMEOUT,12,0,3,0.4756,0
0.7,52,4,TIMEOUT,12,2,3,0.4717,0
0.7,52,5,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,52,6,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,52,7,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,52,8,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,52,9,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,53,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,53,1,PARTNER_RESCUED,7,0,3,0.8,1
0.7,53,2,TIMEOUT,12,1,4,1.0,1
0.7,53,3,TIMEOUT,12,0,4,0.5486,0
0.7,53,4,TIMEOUT,12,2,4,0.4717,0
0.7,53,5,TIMEOUT,12,2,4,0.4717,0
0.7,53,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.7,53,7,TIMEOUT,12,0,4,0.1867,0
0.7,53,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.7,53,9,TIMEOUT,12,2,4,0.1867,0
0.7,54,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,54,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,54,2,TIMEOUT,12,2,4,1.0,1
0.7,54,3,TIMEOUT,12,1,4,0.5406,0
0.7,54,4,TIMEOUT,12,2,4,0.4717,0
0.7,54,5,TIMEOUT,12,2,4,0.4717,0
0.7,54,6,TIMEOUT,12,0,4,0.1867,0
0.7,54,7,RESOURCE_TAKEN,9,0,4,0.0567,0
0.7,54,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.7,54,9,RESOURCE_TAKEN,10,0,4,0.0917,0
0.7,55,0,TIMEOUT,12,0,2,1.0,1
0.7,55,1,TIMEOUT,12,2,3,0.8443,1
0.7,55,2,TIMEOUT,12,0,3,0.565,0
0.7,55,3,TIMEOUT,12,2,3,0.4717,0
0.7,55,4,TIMEOUT,12,2,3,0.4717,0
0.7,55,5,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,55,6,TIMEOUT,12,0,3,0.1867,0
0.7,55,7,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,55,8,TIMEOUT,12,1,3,0.1867,0
0.7,55,9,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,56,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,56,1,TIMEOUT,12,2,3,1.0,1
0.7,56,2,TIMEOUT,12,2,3,0.6655,0
0.7,56,3,TIMEOUT,12,2,3,0.4953,0
0.7,56,4,TIMEOUT,12,3,3,0.4717,0
0.7,56,5,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,56,6,TIMEOUT,12,1,3,0.1867,0
0.7,56,7,TIMEOUT,12,0,3,0.1867,0
0.7,56,8,TIMEOUT,12,0,3,0.1867,0
0.7,56,9,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,57,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,57,1,PARTNER_RESCUED,6,0,2,0.62,0
0.7,57,2,PARTNER_RESCUED,6,0,2,0.62,0
0.7,57,3,TIMEOUT,12,1,3,1.0,1
0.7,57,4,TIMEOUT,12,2,3,0.5048,0
0.7,57,5,TIMEOUT,12,2,3,0.4717,0
0.7,57,6,TIMEOUT,12,3,3,0.4717,0
0.7,57,7,TIMEOUT,12,3,3,0.1867,0
0.7,57,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,57,9,TIMEOUT,12,2,3,0.1867,0
0.7,58,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,58,1,PARTNER_DEAD,8,1,3,0.78,1
0.7,58,2,TIMEOUT,12,0,4,1.0,1
0.7,58,3,TIMEOUT,12,2,5,1.0,1
0.7,58,4,TIMEOUT,12,1,6,1.0,1
0.7,58,5,TIMEOUT,12,2,6,0.6943,0
0.7,58,6,TIMEOUT,12,0,6,0.4848,0
0.7,58,7,TIMEOUT,12,1,6,0.4717,0
0.7,58,8,TIMEOUT,12,2,6,0.1867,0
0.7,58,9,RESOURCE_TAKEN,7,0,6,0.0117,0
0.7,59,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,59,1,TIMEOUT,12,1,3,1.0,1
0.7,59,2,TIMEOUT,12,0,4,0.7021,1
0.7,59,3,TIMEOUT,12,0,4,0.4897,0
0.7,59,4,TIMEOUT,12,1,4,0.4717,0
0.7,59,5,TIMEOUT,12,0,4,0.4717,0
0.7,59,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.7,59,7,TIMEOUT,12,0,4,0.1867,0
0.7,59,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,59,9,TIMEOUT,12,1,4,0.1867,0
0.7,60,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,60,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,60,2,TIMEOUT,12,1,4,1.0,1
0.7,60,3,TIMEOUT,12,2,4,0.5405,0
0.7,60,4,TIMEOUT,12,1,4,0.4717,0
0.7,60,5,TIMEOUT,12,0,4,0.4717,0
0.7,60,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.7,60,7,TIMEOUT,12,0,4,0.1867,0
0.7,60,8,TIMEOUT,12,0,4,0.1867,0
0.7,60,9,RESOURCE_TAKEN,6,0,4,0.0017,0
0.7,61,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,61,1,TIMEOUT,12,1,3,1.0,1
0.7,61,2,TIMEOUT,12,0,4,0.7134,1
0.7,61,3,TIMEOUT,12,1,4,0.4903,0
0.7,61,4,TIMEOUT,12,0,4,0.4717,0
0.7,61,5,TIMEOUT,12,0,4,0.4717,0
0.7,61,6,TIMEOUT,12,1,4,0.1867,0
0.7,61,7,RESOURCE_TAKEN,6,0,4,0.0017,0
0.7,61,8,RESOURCE_TAKEN,6,0,4,0.0017,0
0.7,61,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.7,62,0,TIMEOUT,12,1,2,1.0,1
0.7,62,1,TIMEOUT,12,0,3,0.8198,1
0.7,62,2,TIMEOUT,12,1,3,0.5657,0
0.7,62,3,TIMEOUT,12,0,3,0.4717,0
0.7,62,4,TIMEOUT,12,2,3,0.4717,0
0.7,62,5,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,62,6,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,62,7,TIMEOUT,12,0,3,0.1867,0
0.7,62,8,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,62,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,63,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,63,1,TIMEOUT,12,1,3,1.0,1
0.7,63,2,TIMEOUT,12,0,3,0.6712,0
0.7,63,3,TIMEOUT,12,0,3,0.4881,0
0.7,63,4,TIMEOUT,12,1,3,0.4717,0
0.7,63,5,RESOURCE_TAKEN,6,0,3,0.0017,0
0.7,63,6,TIMEOUT,12,0,3,0.1867,0
0.7,63,7,RESOURCE_TAKEN,7,0,3,0.0117,0
0.7,63,8,TIMEOUT,12,0,3,0.1867,0
0.7,63,9,RESOURCE_TAKEN,8,0,3,0.03,0
0.7,64,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,64,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,64,2,TIMEOUT,12,1,4,1.0,1
0.7,64,3,TIMEOUT,12,2,4,0.551,0
0.7,64,4,TIMEOUT,12,1,4,0.4717,0
0.7,64,5,TIMEOUT,12,0,4,0.4717,0
0.7,64,6,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,64,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.7,64,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.7,64,9,TIMEOUT,12,0,4,0.1867,0
0.7,65,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,65,1,TIMEOUT,12,1,3,1.0,1
0.7,65,2,TIMEOUT,12,0,3,0.6432,0
0.7,65,3,PARTNER_RESCUED,6,0,3,0.2543,0
0.7,65,4,TIMEOUT,12,0,3,0.4717,0
0.7,65,5,TIMEOUT,12,2,3,0.3217,0
0.7,65,6,TIMEOUT,12,0,3,0.1867,0
0.7,65,7,TIMEOUT,12,0,3,0.1867,0
0.7,65,8,TIMEOUT,12,0,3,0.1867,0
0.7,65,9,TIMEOUT,12,1,3,0.1867,0
0.7,66,0,TIMEOUT,12,0,2,1.0,1
0.7,66,1,TIMEOUT,12,2,3,0.8416,1
0.7,66,2,TIMEOUT,12,0,3,0.5645,0
0.7,66,3,TIMEOUT,12,1,3,0.4717,0
0.7,66,4,TIMEOUT,12,0,3,0.4717,0
0.7,66,5,RESOURCE_TAKEN,8,1,3,0.03,0
0.7,66,6,TIMEOUT,12,0,3,0.1867,0
0.7,66,7,TIMEOUT,12,0,3,0.1867,0
0.7,66,8,TIMEOUT,12,0,3,0.1867,0
0.7,66,9,RESOURCE_TAKEN,10,0,3,0.0917,0
0.7,67,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,67,1,PARTNER_RESCUED,6,0,2,0.62,0
0.7,67,2,TIMEOUT,12,0,3,1.0,1
0.7,67,3,TIMEOUT,12,1,3,0.5594,0
0.7,67,4,TIMEOUT,12,0,3,0.4717,0
0.7,67,5,TIMEOUT,12,0,3,0.4717,0
0.7,67,6,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,67,7,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,67,8,RESOURCE_TAKEN,11,0,3,0.135,0
0.7,67,9,TIMEOUT,12,1,3,0.1867,0
0.7,68,0,TIMEOUT,12,1,2,1.0,1
0.7,68,1,TIMEOUT,12,1,3,0.8372,1
0.7,68,2,TIMEOUT,12,1,3,0.5684,0
0.7,68,3,TIMEOUT,12,2,3,0.4717,0
0.7,68,4,TIMEOUT,12,0,3,0.4717,0
0.7,68,5,TIMEOUT,12,1,3,0.1867,0
0.7,68,6,RESOURCE_TAKEN,12,0,3,0.1867,0
0.7,68,7,TIMEOUT,12,0,3,0.1867,0
0.7,68,8,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,68,9,RESOURCE_TAKEN,9,0,3,0.0567,0
0.7,69,0,PARTNER_RESCUED,7,0,2,1.0,1
0.7,69,1,PARTNER_RESCUED,7,0,3,0.7,1
0.7,69,2,TIMEOUT,12,0,4,1.0,1
0.7,69,3,TIMEOUT,12,1,4,0.5371,0
0.7,69,4,TIMEOUT,12,4,4,0.4717,0
0.7,69,5,TIMEOUT,12,0,4,0.4717,0
0.7,69,6,RESOURCE_TAKEN,8,1,4,0.03,0
0.7,69,7,TIMEOUT,12,0,4,0.1867,0
0.7,69,8,RESOURCE_TAKEN,9,0,4,0.0567,0
0.7,69,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.7,70,0,PARTNER_RESCUED,6,0,2,1.0,1
0.7,70,1,TIMEOUT,12,1,3,1.0,1
0.7,70,2,TIMEOUT,12,1,3,0.672,0
0.7,70,3,TIMEOUT,12,0,3,0.4917,0
0.7,70,4,RESOURCE_TAKEN,10,0,3,0.3489,0
