condition,sigma,seed_group,agent_id,episode_idx,outcome,rescued
control,0.0,3,22,0,PARTNER_RESCUED,1
control,0.0,3,22,1,TIMEOUT,0
control,0.0,3,22,2,TIMEOUT,0
control,0.0,3,22,3,PARTNER_RESCUED,1
control,0.0,3,22,4,PARTNER_RESCUED,1
control,0.0,3,22,5,PARTNER_DEAD,0
control,0.0,3,22,6,PARTNER_RESCUED,1
control,0.0,3,22,7,PARTNER_RESCUED,1
control,0.0,3,22,8,PARTNER_RESCUED,1
control,0.0,3,22,9,PARTNER_RESCUED,1
control,0.0,3,22,10,PARTNER_RESCUED,1
control,0.0,3,22,11,PARTNER_RESCUED,1
control,0.0,3,22,12,PARTNER_RESCUED,1
control,0.0,3,22,13,PARTNER_RESCUED,1
control,0.0,3,22,14,PARTNER_RESCUED,1
control,0.0,3,22,15,TIMEOUT,0
control,0.0,3,22,16,TIMEOUT,0
control,0.0,3,22,17,TIMEOUT,0
control,0.0,3,22,18,TIMEOUT,0
control,0.0,3,22,19,TIMEOUT,0
control,0.0,3,23,0,PARTNER_RESCUED,1
control,0.0,3,23,1,PARTNER_RESCUED,1
control,0.0,3,23,2,TIMEOUT,0
control,0.0,3,23,3,PARTNER_RESCUED,1
control,0.0,3,23,4,TIMEOUT,0
control,0.0,3,23,5,TIMEOUT,0
control,0.0,3,23,6,TIMEOUT,0
control,0.0,3,23,7,TIMEOUT,0
control,0.0,3,23,8,TIMEOUT,0
control,0.0,3,23,9,TIMEOUT,0
control,0.0,3,23,10,TIMEOUT,0
control,0.0,3,23,11,TIMEOUT,0
control,0.0,3,23,12,TIMEOUT,0
control,0.0,3,23,13,TIMEOUT,0
control,0.0,3,23,14,TIMEOUT,0
control,0.0,3,23,15,TIMEOUT,0
control,0.0,3,23,16,TIMEOUT,0
control,0.0,3,23,17,TIMEOUT,0
control,0.0,3,23,18,TIMEOUT,0
control,0.0,3,23,19,TIMEOUT,0
control,0.0,3,24,0,PARTNER_RESCUED,1
control,0.0,3,24,1,PARTNER_RESCUED,1
control,0.0,3,24,2,TIMEOUT,0
control,0.0,3,24,3,TIMEOUT,0
control,0.0,3,24,4,TIMEOUT,0
control,0.0,3,24,5,TIMEOUT,0
control,0.0,3,24,6,TIMEOUT,0
control,0.0,3,24,7,TIMEOUT,0
control,0.0,3,24,8,TIMEOUT,0
control,0.0,3,24,9,TIMEOUT,0
control,0.0,3,24,10,PARTNER_RESCUED,1
control,0.0,3,24,11,PARTNER_RESCUED,1
control,0.0,3,24,12,TIMEOUT,0
control,0.0,3,24,13,TIMEOUT,0
control,0.0,3,24,14,TIMEOUT,0
control,0.0,3,24,15,TIMEOUT,0
control,0.0,3,24,16,TIMEOUT,0
control,0.0,3,24,17,TIMEOUT,0
control,0.0,3,24,18,PARTNER_RESCUED,1
control,0.0,3,24,19,TIMEOUT,0
control,0.0,4,0,0,PARTNER_RESCUED,1
control,0.0,4,0,1,PARTNER_RESCUED,1
control,0.0,4,0,2,TIMEOUT,0
control,0.0,4,0,3,TIMEOUT,0
control,0.0,4,0,4,TIMEOUT,0
control,0.0,4,0,5,PARTNER_RESCUED,1
control,0.0,4,0,6,PARTNER_RESCUED,1
control,0.0,4,0,7,PARTNER_RESCUED,1
control,0.0,4,0,8,TIMEOUT,0
control,0.0,4,0,9,TIMEOUT,0
control,0.0,4,0,10,TIMEOUT,0
control,0.0,4,0,11,TIMEOUT,0
control,0.0,4,0,12,PARTNER_RESCUED,1
control,0.0,4,0,13,TIMEOUT,0
control,0.0,4,0,14,TIMEOUT,0
control,0.0,4,0,15,TIMEOUT,0
control,0.0,4,0,16,TIMEOUT,0
control,0.0,4,0,17,TIMEOUT,0
control,0.0,4,0,18,TIMEOUT,0
control,0.0,4,0,19,TIMEOUT,0
control,0.0,4,1,0,PARTNER_RESCUED,1
control,0.0,4,1,1,PARTNER_RESCUED,1
control,0.0,4,1,2,PARTNER_RESCUED,1
control,0.0,4,1,3,PARTNER_RESCUED,1
control,0.0,4,1,4,TIMEOUT,0
control,0.0,4,1,5,TIMEOUT,0
control,0.0,4,1,6,TIMEOUT,0
control,0.0,4,1,7,TIMEOUT,0
control,0.0,4,1,8,TIMEOUT,0
control,0.0,4,1,9,TIMEOUT,0
control,0.0,4,1,10,TIMEOUT,0
control,0.0,4,1,11,TIMEOUT,0
control,0.0,4,1,12,TIMEOUT,0
control,0.0,4,1,13,TIMEOUT,0
control,0.0,4,1,14,TIMEOUT,0
control,0.0,4,1,15,TIMEOUT,0
control,0.0,4,1,16,TIMEOUT,0
control,0.0,4,1,17,TIMEOUT,0
control,0.0,4,1,18,TIMEOUT,0
control,0.0,4,1,19,TIMEOUT,0
control,0.0,4,2,0,PARTNER_RESCUED,1
control,0.0,4,2,1,PARTNER_RESCUED,1
control,0.0,4,2,2,PARTNER_RESCUED,1
control,0.0,4,2,3,TIMEOUT,0
control,0.0,4,2,4,TIMEOUT,0
control,0.0,4,2,5,TIMEOUT,0
control,0.0,4,2,6,TIMEOUT,0
control,0.0,4,2,7,PARTNER_RESCUED,1
control,0.0,4,2,8,TIMEOUT,0
control,0.0,4,2,9,TIMEOUT,0
control,0.0,4,2,10,TIMEOUT,0
control,0.0,4,2,11,TIMEOUT,0
control,0.0,4,2,12,TIMEOUT,0
control,0.0,4,2,13,TIMEOUT,0
control,0.0,4,2,14,TIMEOUT,0
control,0.0,4,2,15,TIMEOUT,0
control,0.0,4,2,16,TIMEOUT,0
control,0.0,4,2,17,TIMEOUT,0
control,0.0,4,2,18,PARTNER_RESCUED,1
control,0.0,4,2,19,TIMEOUT,0
control,0.0,4,3,0,PARTNER_RESCUED,1
control,0.0,4,3,1,PARTNER_RESCUED,1
control,0.0,4,3,2,TIMEOUT,0
control,0.0,4,3,3,PARTNER_RESCUED,1
control,0.0,4,3,4,PARTNER_DEAD,0
control,0.0,4,3,5,PARTNER_RESCUED,1
control,0.0,4,3,6,PARTNER_RESCUED,1
control,0.0,4,3,7,PARTNER_RESCUED,1
control,0.0,4,3,8,PARTNER_RESCUED,1
control,0.0,4,3,9,PARTNER_RESCUED,1
control,0.0,4,3,10,PARTNER_RESCUED,1
control,0.0,4,3,11,TIMEOUT,0
control,0.0,4,3,12,TIMEOUT,0
control,0.0,4,3,13,TIMEOUT,0
control,0.0,4,3,14,PARTNER_RESCUED,1
control,0.0,4,3,15,TIMEOUT,0
control,0.0,4,3,16,TIMEOUT,0
control,0.0,4,3,17,TIMEOUT,0
control,0.0,4,3,18,TIMEOUT,0
control,0.0,4,3,19,TIMEOUT,0
control,0.0,4,4,0,PARTNER_RESCUED,1
control,0.0,4,4,1,PARTNER_RESCUED,1
control,0.0,4,4,2,PARTNER_RESCUED,1
control,0.0,4,4,3,PARTNER_RESCUED,1
control,0.0,4,4,4,PARTNER_RESCUED,1
control,0.0,4,4,5,TIMEOUT,0
control,0.0,4,4,6,TIMEOUT,0
control,0.0,4,4,7,TIMEOUT,0
control,0.0,4,4,8,PARTNER_RESCUED,1
control,0.0,4,4,9,PARTNER_RESCUED,1
control,0.0,4,4,10,PARTNER_RESCUED,1
control,0.0,4,4,11,PARTNER_RESCUED,1
control,0.0,4,4,12,TIMEOUT,0
control,0.0,4,4,13,TIMEOUT,0
control,0.0,4,4,14,PARTNER_RESCUED,1
control,0.0,4,4,15,PARTNER_RESCUED,1
control,0.0,4,4,16,TIMEOUT,0
control,0.0,4,4,17,TIMEOUT,0
control,0.0,4,4,18,PARTNER_RESCUED,1
control,0.0,4,4,19,PARTNER_RESCUED,1
control,0.0,4,5,0,PARTNER_RESCUED,1
control,0.0,4,5,1,PARTNER_RESCUED,1
control,0.0,4,5,2,TIMEOUT,0
control,0.0,4,5,3,PARTNER_RESCUED,1
control,0.0,4,5,4,TIMEOUT,0
control,0.0,4,5,5,TIMEOUT,0
control,0.0,4,5,6,TIMEOUT,0
control,0.0,4,5,7,TIMEOUT,0
control,0.0,4,5,8,TIMEOUT,0
control,0.0,4,5,9,TIMEOUT,0
control,0.0,4,5,10,TIMEOUT,0
control,0.0,4,5,11,TIMEOUT,0
control,0.0,4,5,12,TIMEOUT,0
control,0.0,4,5,13,PARTNER_RESCUED,1
control,0.0,4,5,14,TIMEOUT,0
control,0.0,4,5,15,PARTNER_RESCUED,1
control,0.0,4,5,16,PARTNER_RESCUED,1
control,0.0,4,5,17,PARTNER_RESCUED,1
control,0.0,4,5,18,PARTNER_RESCUED,1
control,0.0,4,5,19,PARTNER_RESCUED,1
control,0.0,4,6,0,PARTNER_RESCUED,1
control,0.0,4,6,1,PARTNER_RESCUED,1
control,0.0,4,6,2,TIMEOUT,0
control,0.0,4,6,3,PARTNER_RESCUED,1
control,0.0,4,6,4,TIMEOUT,0
control,0.0,4,6,5,TIMEOUT,0
control,0.0,4,6,6,TIMEOUT,0
control,0.0,4,6,7,TIMEOUT,0
control,0.0,4,6,8,TIMEOUT,0
control,0.0,4,6,9,TIMEOUT,0
control,0.0,4,6,10,TIMEOUT,0
control,0.0,4,6,11,TIMEOUT,0
control,0.0,4,6,12,TIMEOUT,0
control,0.0,4,6,13,TIMEOUT,0
control,0.0,4,6,14,TIMEOUT,0
control,0.0,4,6,15,TIMEOUT,0
control,0.0,4,6,16,RESOURCE_TAKEN,0
control,0.0,4,6,17,PARTNER_RESCUED,1
control,0.0,4,6,18,PARTNER_RESCUED,1
control,0.0,4,6,19,PARTNER_RESCUED,1
control,0.0,4,7,0,PARTNER_RESCUED,1
control,0.0,4,7,1,PARTNER_RESCUED,1
control,0.0,4,7,2,PARTNER_RESCUED,1
control,0.0,4,7,3,TIMEOUT,0
control,0.0,4,7,4,PARTNER_RESCUED,1
control,0.0,4,7,5,TIMEOUT,0
control,0.0,4,7,6,TIMEOUT,0
control,0.0,4,7,7,TIMEOUT,0
control,0.0,4,7,8,PARTNER_RESCUED,1
control,0.0,4,7,9,PARTNER_RESCUED,1
control,0.0,4,7,10,TIMEOUT,0
control,0.0,4,7,11,TIMEOUT,0
control,0.0,4,7,12,TIMEOUT,0
control,0.0,4,7,13,TIMEOUT,0
control,0.0,4,7,14,TIMEOUT,0
control,0.0,4,7,15,PARTNER_RESCUED,1
control,0.0,4,7,16,TIMEOUT,0
control,0.0,4,7,17,TIMEOUT,0
control,0.0,4,7,18,TIMEOUT,0
control,0.0,4,7,19,PARTNER_RESCUED,1
control,0.0,4,8,0,PARTNER_RESCUED,1
control,0.0,4,8,1,PARTNER_RESCUED,1
control,0.0,4,8,2,TIMEOUT,0
control,0.0,4,8,3,TIMEOUT,0
control,0.0,4,8,4,PARTNER_RESCUED,1
control,0.0,4,8,5,PARTNER_RESCUED,1
control,0.0,4,8,6,PARTNER_RESCUED,1
control,0.0,4,8,7,PARTNER_RESCUED,1
control,0.0,4,8,8,TIMEOUT,0
control,0.0,4,8,9,TIMEOUT,0
control,0.0,4,8,10,TIMEOUT,0
control,0.0,4,8,11,TIMEOUT,0
control,0.0,4,8,12,TIMEOUT,0
control,0.0,4,8,13,TIMEOUT,0
control,0.0,4,8,14,TIMEOUT,0
control,0.0,4,8,15,TIMEOUT,0
control,0.0,4,8,16,PARTNER_RESCUED,1
control,0.0,4,8,17,TIMEOUT,0
control,0.0,4,8,18,PARTNER_RESCUED,1
control,0.0,4,8,19,TIMEOUT,0
control,0.0,4,9,0,PARTNER_RESCUED,1
control,0.0,4,9,1,PARTNER_RESCUED,1
control,0.0,4,9,2,PARTNER_RESCUED,1
control,0.0,4,9,3,PARTNER_RESCUED,1
control,0.0,4,9,4,PARTNER_RESCUED,1
control,0.0,4,9,5,PARTNER_RESCUED,1
control,0.0,4,9,6,PARTNER_RESCUED,1
control,0.0,4,9,7,PARTNER_RESCUED,1
control,0.0,4,9,8,PARTNER_DEAD,0
control,0.0,4,9,9,PARTNER_RESCUED,1
control,0.0,4,9,10,PARTNER_RESCUED,1
control,0.0,4,9,11,PARTNER_RESCUED,1
control,0.0,4,9,12,PARTNER_RESCUED,1
control,0.0,4,9,13,PARTNER_RESCUED,1
control,0.0,4,9,14,TIMEOUT,0
control,0.0,4,9,15,TIMEOUT,0
control,0.0,4,9,16,TIMEOUT,0
control,0.0,4,9,17,PARTNER_RESCUED,1
control,0.0,4,9,18,PARTNER_RESCUED,1
control,0.0,4,9,19,PARTNER_RESCUED,1
control,0.0,4,10,0,PARTNER_RESCUED,1
control,0.0,4,10,1,TIMEOUT,0
control,0.0,4,10,2,PARTNER_RESCUED,1
control,0.0,4,10,3,TIMEOUT,0
control,0.0,4,10,4,TIMEOUT,0
control,0.0,4,10,5,TIMEOUT,0
control,0.0,4,10,6,TIMEOUT,0
control,0.0,4,10,7,TIMEOUT,0
control,0.0,4,10,8,TIMEOUT,0
control,0.0,4,10,9,TIMEOUT,0
control,0.0,4,10,10,TIMEOUT,0
control,0.0,4,10,11,TIMEOUT,0
control,0.0,4,10,12,TIMEOUT,0
control,0.0,4,10,13,TIMEOUT,0
control,0.0,4,10,14,TIMEOUT,0
control,0.0,4,10,15,TIMEOUT,0
control,0.0,4,10,16,TIMEOUT,0
control,0.0,4,10,17,TIMEOUT,0
control,0.0,4,10,18,TIMEOUT,0
control,0.0,4,10,19,RESOURCE_TAKEN,0
control,0.0,4,11,0,PARTNER_RESCUED,1
control,0.0,4,11,1,PARTNER_RESCUED,1
control,0.0,4,11,2,TIMEOUT,0
control,0.0,4,11,3,TIMEOUT,0
control,0.0,4,11,4,PARTNER_RESCUED,1
control,0.0,4,11,5,PARTNER_RESCUED,1
control,0.0,4,11,6,TIMEOUT,0
control,0.0,4,11,7,TIMEOUT,0
control,0.0,4,11,8,TIMEOUT,0
control,0.0,4,11,9,TIMEOUT,0
control,0.0,4,11,10,TIMEOUT,0
control,0.0,4,11,11,TIMEOUT,0
control,0.0,4,11,12,TIMEOUT,0
control,0.0,4,11,13,TIMEOUT,0
control,0.0,4,11,14,TIMEOUT,0
control,0.0,4,11,15,TIMEOUT,0
control,0.0,4,11,16,TIMEOUT,0
control,0.0,4,11,17,TIMEOUT,0
control,0.0,4,11,18,TIMEOUT,0
control,0.0,4,11,19,TIMEOUT,0
control,0.0,4,12,0,PARTNER_RESCUED,1
control,0.0,4,12,1,PARTNER_RESCUED,1
control,0.0,4,12,2,PARTNER_RESCUED,1
control,0.0,4,12,3,TIMEOUT,0
control,0.0,4,12,4,TIMEOUT,0
control,0.0,4,12,5,TIMEOUT,0
control,0.0,4,12,6,TIMEOUT,0
control,0.0,4,12,7,TIMEOUT,0
control,0.0,4,12,8,TIMEOUT,0
control,0.0,4,12,9,PARTNER_RESCUED,1
control,0.0,4,12,10,TIMEOUT,0
control,0.0,4,12,11,TIMEOUT,0
control,0.0,4,12,12,TIMEOUT,0
control,0.0,4,12,13,TIMEOUT,0
control,0.0,4,12,14,TIMEOUT,0
control,0.0,4,12,15,TIMEOUT,0
control,0.0,4,12,16,TIMEOUT,0
control,0.0,4,12,17,TIMEOUT,0
control,0.0,4,12,18,TIMEOUT,0
control,0.0,4,12,19,TIMEOUT,0
control,0.0,4,13,0,TIMEOUT,0
control,0.0,4,13,1,PARTNER_RESCUED,1
control,0.0,4,13,2,PARTNER_DEAD,0
control,0.0,4,13,3,PARTNER_RESCUED,1
control,0.0,4,13,4,PARTNER_RESCUED,1
control,0.0,4,13,5,PARTNER_RESCUED,1
control,0.0,4,13,6,PARTNER_RESCUED,1
control,0.0,4,13,7,PARTNER_RESCUED,1
control,0.0,4,13,8,TIMEOUT,0
control,0.0,4,13,9,TIMEOUT,0
control,0.0,4,13,10,TIMEOUT,0
control,0.0,4,13,11,PARTNER_RESCUED,1
control,0.0,4,13,12,TIMEOUT,0
control,0.0,4,13,13,TIMEOUT,0
control,0.0,4,13,14,TIMEOUT,0
control,0.0,4,13,15,TIMEOUT,0
control,0.0,4,13,16,TIMEOUT,0
control,0.0,4,13,17,TIMEOUT,0
control,0.0,4,13,18,TIMEOUT,0
control,0.0,4,13,19,TIMEOUT,0
control,0.0,4,14,0,PARTNER_RESCUED,1
control,0.0,4,14,1,PARTNER_RESCUED,1
control,0.0,4,14,2,PARTNER_RESCUED,1
control,0.0,4,14,3,PARTNER_RESCUED,1
control,0.0,4,14,4,PARTNER_RESCUED,1
control,0.0,4,14,5,PARTNER_RESCUED,1
control,0.0,4,14,6,PARTNER_RESCUED,1
control,0.0,4,14,7,PARTNER_RESCUED,1
control,0.0,4,14,8,TIMEOUT,0
control,0.0,4,14,9,PARTNER_RESCUED,1
control,0.0,4,14,10,PARTNER_RESCUED,1
control,0.0,4,14,11,TIMEOUT,0
control,0.0,4,14,12,TIMEOUT,0
control,0.0,4,14,13,TIMEOUT,0
control,0.0,4,14,14,TIMEOUT,0
control,0.0,4,14,15,TIMEOUT,0
control,0.0,4,14,16,TIMEOUT,0
control,0.0,4,14,17,TIMEOUT,0
control,0.0,4,14,18,TIMEOUT,0
control,0.0,4,14,19,TIMEOUT,0
control,0.0,4,15,0,PARTNER_RESCUED,1
control,0.0,4,15,1,PARTNER_RESCUED,1
control,0.0,4,15,2,TIMEOUT,0
control,0.0,4,15,3,TIMEOUT,0
control,0.0,4,15,4,TIMEOUT,0
control,0.0,4,15,5,TIMEOUT,0
control,0.0,4,15,6,TIMEOUT,0
control,0.0,4,15,7,TIMEOUT,0
control,0.0,4,15,8,TIMEOUT,0
control,0.0,4,15,9,TIMEOUT,0
control,0.0,4,15,10,TIMEOUT,0
control,0.0,4,15,11,PARTNER_RESCUED,1
control,0.0,4,15,12,TIMEOUT,0
control,0.0,4,15,13,TIMEOUT,0
control,0.0,4,15,14,TIMEOUT,0
control,0.0,4,15,15,TIMEOUT,0
control,0.0,4,15,16,PARTNER_RESCUED,1
control,0.0,4,15,17,TIMEOUT,0
control,0.0,4,15,18,TIMEOUT,0
control,0.0,4,15,19,TIMEOUT,0
control,0.0,4,16,0,PARTNER_RESCUED,1
control,0.0,4,16,1,PARTNER_RESCUED,1
control,0.0,4,16,2,PARTNER_RESCUED,1
control,0.0,4,16,3,TIMEOUT,0
control,0.0,4,16,4,TIMEOUT,0
control,0.0,4,16,5,TIMEOUT,0
control,0.0,4,16,6,TIMEOUT,0
control,0.0,4,16,7,TIMEOUT,0
control,0.0,4,16,8,TIMEOUT,0
control,0.0,4,16,9,PARTNER_RESCUED,1
control,0.0,4,16,10,PARTNER_RESCUED,1
control,0.0,4,16,11,PARTNER_RESCUED,1
control,0.0,4,16,12,TIMEOUT,0
control,0.0,4,16,13,TIMEOUT,0
control,0.0,4,16,14,TIMEOUT,0
control,0.0,4,16,15,TIMEOUT,0
control,0.0,4,16,16,TIMEOUT,0
control,0.0,4,16,17,TIMEOUT,0
control,0.0,4,16,18,TIMEOUT,0
control,0.0,4,16,19,TIMEOUT,0
control,0.0,4,17,0,PARTNER_RESCUED,1
control,0.0,4,17,1,PARTNER_RESCUED,1
control,0.0,4,17,2,TIMEOUT,0
control,0.0,4,17,3,TIMEOUT,0
control,0.0,4,17,4,PARTNER_RESCUED,1
control,0.0,4,17,5,PARTNER_RESCUED,1
control,0.0,4,17,6,PARTNER_RESCUED,1
control,0.0,4,17,7,PARTNER_RESCUED,1
control,0.0,4,17,8,TIMEOUT,0
control,0.0,4,17,9,PARTNER_RESCUED,1
control,0.0,4,17,10,TIMEOUT,0
control,0.0,4,17,11,TIMEOUT,0
control,0.0,4,17,12,TIMEOUT,0
control,0.0,4,17,13,TIMEOUT,0
control,0.0,4,17,14,TIMEOUT,0
control,0.0,4,17,15,TIMEOUT,0
control,0.0,4,17,16,TIMEOUT,0
control,0.0,4,17,17,TIMEOUT,0
control,0.0,4,17,18,TIMEOUT,0
control,0.0,4,17,19,TIMEOUT,0
control,0.0,4,18,0,PARTNER_RESCUED,1
control,0.0,4,18,1,PARTNER_RESCUED,1
control,0.0,4,18,2,TIMEOUT,0
control,0.0,4,18,3,TIMEOUT,0
control,0.0,4,18,4,TIMEOUT,0
control,0.0,4,18,5,TIMEOUT,0
control,0.0,4,18,6,TIMEOUT,0
control,0.0,4,18,7,TIMEOUT,0
control,0.0,4,18,8,TIMEOUT,0
control,0.0,4,18,9,TIMEOUT,0
control,0.0,4,18,10,TIMEOUT,0
control,0.0,4,18,11,TIMEOUT,0
control,0.0,4,18,12,TIMEOUT,0
control,0.0,4,18,13,TIMEOUT,0
control,0.0,4,18,14,TIMEOUT,0
control,0.0,4,18,15,TIMEOUT,0
control,0.0,4,18,16,PARTNER_RESCUED,1
control,0.0,4,18,17,PARTNER_RESCUED,1
control,0.0,4,18,18,PARTNER_RESCUED,1
control,0.0,4,18,19,TIMEOUT,0
control,0.0,4,19,0,PARTNER_RESCUED,1
control,0.0,4,19,1,PARTNER_RESCUED,1
control,0.0,4,19,2,PARTNER_RESCUED,1
control,0.0,4,19,3,PARTNER_RESCUED,1
control,0.0,4,19,4,TIMEOUT,0
control,0.0,4,19,5,TIMEOUT,0
control,0.0,4,19,6,TIMEOUT,0
control,0.0,4,19,7,TIMEOUT,0
control,0.0,4,19,8,TIMEOUT,0
control,0.0,4,19,9,TIMEOUT,0
control,0.0,4,19,10,TIMEOUT,0
control,0.0,4,19,11,TIMEOUT,0
control,0.0,4,19,12,TIMEOUT,0
control,0.0,4,19,13,TIMEOUT,0
control,0.0,4,19,14,TIMEOUT,0
control,0.0,4,19,15,TIMEOUT,0
control,0.0,4,19,16,TIMEOUT,0
control,0.0,4,19,17,PARTNER_RESCUED,1
control,0.0,4,19,18,TIMEOUT,0
control,0.0,4,19,19,TIMEOUT,0
control,0.0,4,20,0,PARTNER_RESCUED,1
control,0.0,4,20,1,PARTNER_RESCUED,1
control,0.0,4,20,2,PARTNER_RESCUED,1
control,0.0,4,20,3,PARTNER_RESCUED,1
control,0.0,4,20,4,PARTNER_RESCUED,1
control,0.0,4,20,5,TIMEOUT,0
control,0.0,4,20,6,TIMEOUT,0
control,0.0,4,20,7,PARTNER_RESCUED,1
control,0.0,4,20,8,TIMEOUT,0
control,0.0,4,20,9,TIMEOUT,0
control,0.0,4,20,10,TIMEOUT,0
control,0.0,4,20,11,TIMEOUT,0
control,0.0,4,20,12,TIMEOUT,0
control,0.0,4,20,13,TIMEOUT,0
control,0.0,4,20,14,TIMEOUT,0
control,0.0,4,20,15,TIMEOUT,0
control,0.0,4,20,16,TIMEOUT,0
control,0.0,4,20,17,TIMEOUT,0
control,0.0,4,20,18,TIMEOUT,0
control,0.0,4,20,19,TIMEOUT,0
control,0.0,4,21,0,PARTNER_RESCUED,1
control,0.0,4,21,1,PARTNER_RESCUED,1
control,0.0,4,21,2,TIMEOUT,0
control,0.0,4,21,3,TIMEOUT,0
control,0.0,4,21,4,TIMEOUT,0
control,0.0,4,21,5,TIMEOUT,0
control,0.0,4,21,6,TIMEOUT,0
control,0.0,4,21,7,TIMEOUT,0
control,0.0,4,21,8,TIMEOUT,0
control,0.0,4,21,9,TIMEOUT,0
control,0.0,4,21,10,TIMEOUT,0
control,0.0,4,21,11,TIMEOUT,0
control,0.0,4,21,12,TIMEOUT,0
control,0.0,4,21,13,TIMEOUT,0
control,0.0,4,21,14,TIMEOUT,0
control,0.0,4,21,15,TIMEOUT,0
control,0.0,4,21,16,TIMEOUT,0
control,0.0,4,21,17,PARTNER_RESCUED,1
control,0.0,4,21,18,PARTNER_DEAD,0
control,0.0,4,21,19,PARTNER_RESCUED,1
control,0.0,4,22,0,PARTNER_RESCUED,1
control,0.0,4,22,1,TIMEOUT,0
control,0.0,4,22,2,TIMEOUT,0
control,0.0,4,22,3,PARTNER_RESCUED,1
control,0.0,4,22,4,TIMEOUT,0
control,0.0,4,22,5,TIMEOUT,0
control,0.0,4,22,6,TIMEOUT,0
control,0.0,4,22,7,TIMEOUT,0
control,0.0,4,22,8,TIMEOUT,0
control,0.0,4,22,9,TIMEOUT,0
control,0.0,4,22,10,TIMEOUT,0
control,0.0,4,22,11,PARTNER_DEAD,0
control,0.0,4,22,12,PARTNER_RESCUED,1
control,0.0,4,22,13,PARTNER_RESCUED,1
control,0.0,4,22,14,PARTNER_RESCUED,1
control,0.0,4,22,15,PARTNER_RESCUED,1
control,0.0,4,22,16,TIMEOUT,0
control,0.0,4,22,17,PARTNER_RESCUED,1
control,0.0,4,22,18,TIMEOUT,0
control,0.0,4,22,19,TIMEOUT,0
control,0.0,4,23,0,PARTNER_RESCUED,1
control,0.0,4,23,1,PARTNER_RESCUED,1
control,0.0,4,23,2,PARTNER_RESCUED,1
control,0.0,4,23,3,PARTNER_RESCUED,1
control,0.0,4,23,4,TIMEOUT,0
control,0.0,4,23,5,TIMEOUT,0
control,0.0,4,23,6,TIMEOUT,0
control,0.0,4,23,7,TIMEOUT,0
control,0.0,4,23,8,TIMEOUT,0
control,0.0,4,23,9,TIMEOUT,0
control,0.0,4,23,10,TIMEOUT,0
control,0.0,4,23,11,TIMEOUT,0
control,0.0,4,23,12,TIMEOUT,0
control,0.0,4,23,13,TIMEOUT,0
control,0.0,4,23,14,TIMEOUT,0
control,0.0,4,23,15,TIMEOUT,0
control,0.0,4,23,16,TIMEOUT,0
control,0.0,4,23,17,TIMEOUT,0
control,0.0,4,23,18,TIMEOUT,0
control,0.0,4,23,19,TIMEOUT,0
control,0.0,4,24,0,PARTNER_RESCUED,1
control,0.0,4,24,1,PARTNER_RESCUED,1
control,0.0,4,24,2,PARTNER_RESCUED,1
control,0.0,4,24,3,TIMEOUT,0
control,0.0,4,24,4,TIMEOUT,0
control,0.0,4,24,5,TIMEOUT,0
control,0.0,4,24,6,TIMEOUT,0
control,0.0,4,24,7,TIMEOUT,0
control,0.0,4,24,8,TIMEOUT,0
control,0.0,4,24,9,TIMEOUT,0
control,0.0,4,24,10,TIMEOUT,0
control,0.0,4,24,11,TIMEOUT,0
control,0.0,4,24,12,TIMEOUT,0
control,0.0,4,24,13,PARTNER_RESCUED,1
control,0.0,4,24,14,PARTNER_RESCUED,1
control,0.0,4,24,15,PARTNER_RESCUED,1
control,0.0,4,24,16,TIMEOUT,0
control,0.0,4,24,17,TIMEOUT,0
control,0.0,4,24,18,PARTNER_RESCUED,1
control,0.0,4,24,19,TIMEOUT,0
treatment,0.4,0,0,0,PARTNER_RESCUED,1
treatment,0.4,0,0,1,PARTNER_RESCUED,1
treatment,0.4,0,0,2,PARTNER_RESCUED,1
treatment,0.4,0,0,3,PARTNER_RESCUED,1
treatment,0.4,0,0,4,PARTNER_RESCUED,1
treatment,0.4,0,0,5,PARTNER_RESCUED,1
treatment,0.4,0,0,6,PARTNER_RESCUED,1
treatment,0.4,0,0,7,PARTNER_RESCUED,1
treatment,0.4,0,0,8,PARTNER_RESCUED,1
treatment,0.4,0,0,9,PARTNER_RESCUED,1
treatment,0.4,0,0,10,PARTNER_RESCUED,1
treatment,0.4,0,0,11,PARTNER_RESCUED,1
treatment,0.4,0,0,12,PARTNER_RESCUED,1
treatment,0.4,0,0,13,PARTNER_RESCUED,1
treatment,0.4,0,0,14,PARTNER_RESCUED,1
treatment,0.4,0,0,15,PARTNER_RESCUED,1
treatment,0.4,0,0,16,PARTNER_RESCUED,1
treatment,0.4,0,0,17,PARTNER_RESCUED,1
treatment,0.4,0,0,18,PARTNER_RESCUED,1
treatment,0.4,0,0,19,PARTNER_RESCUED,1
treatment,0.4,0,1,0,PARTNER_RESCUED,1
treatment,0.4,0,1,1,PARTNER_RESCUED,1
treatment,0.4,0,1,2,PARTNER_RESCUED,1
treatment,0.4,0,1,3,PARTNER_RESCUED,1
treatment,0.4,0,1,4,TIMEOUT,0
treatment,0.4,0,1,5,TIMEOUT,0
treatment,0.4,0,1,6,PARTNER_RESCUED,1
treatment,0.4,0,1,7,PARTNER_RESCUED,1
treatment,0.4,0,1,8,PARTNER_RESCUED,1
treatment,0.4,0,1,9,PARTNER_RESCUED,1
treatment,0.4,0,1,10,PARTNER_RESCUED,1
