sigma,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.2,19,16,PARTNER_RESCUED,1,18,0
0.2,19,17,PARTNER_RESCUED,1,19,0
0.2,19,18,PARTNER_RESCUED,1,20,0
0.2,19,19,PARTNER_RESCUED,1,21,0
0.2,20,0,PARTNER_RESCUED,1,2,0
0.2,20,1,PARTNER_RESCUED,1,3,0
0.2,20,2,PARTNER_RESCUED,1,4,0
0.2,20,3,PARTNER_RESCUED,1,5,0
0.2,20,4,PARTNER_RESCUED,1,6,0
0.2,20,5,TIMEOUT,0,7,2
0.2,20,6,TIMEOUT,0,8,0
0.2,20,7,RESOURCE_TAKEN,0,9,0
0.2,20,8,PARTNER_RESCUED,1,10,0
0.2,20,9,TIMEOUT,0,11,1
0.2,20,10,PARTNER_RESCUED,1,12,0
0.2,20,11,PARTNER_RESCUED,1,13,0
0.2,20,12,PARTNER_RESCUED,1,14,0
0.2,20,13,PARTNER_RESCUED,1,15,0
0.2,20,14,PARTNER_RESCUED,1,16,0
0.2,20,15,TIMEOUT,0,17,0
0.2,20,16,TIMEOUT,0,18,2
0.2,20,17,PARTNER_RESCUED,1,19,0
0.2,20,18,PARTNER_RESCUED,1,20,0
0.2,20,19,PARTNER_RESCUED,1,21,0
0.2,21,0,PARTNER_RESCUED,1,2,0
0.2,21,1,PARTNER_RESCUED,1,3,0
0.2,21,2,PARTNER_RESCUED,1,4,0
0.2,21,3,TIMEOUT,0,5,0
0.2,21,4,PARTNER_RESCUED,1,6,0
0.2,21,5,PARTNER_RESCUED,1,7,0
0.2,21,6,PARTNER_RESCUED,1,8,0
0.2,21,7,PARTNER_RESCUED,1,9,0
0.2,21,8,PARTNER_RESCUED,1,10,0
0.2,21,9,PARTNER_RESCUED,1,11,0
0.2,21,10,PARTNER_RESCUED,1,12,0
0.2,21,11,PARTNER_RESCUED,1,13,0
0.2,21,12,PARTNER_RESCUED,1,14,0
0.2,21,13,PARTNER_RESCUED,1,15,0
0.2,21,14,TIMEOUT,0,16,0
0.2,21,15,TIMEOUT,0,17,0
0.2,21,16,TIMEOUT,0,18,2
0.2,21,17,TIMEOUT,0,19,1
0.2,21,18,PARTNER_RESCUED,1,20,0
0.2,21,19,PARTNER_RESCUED,1,21,0
0.2,22,0,PARTNER_RESCUED,1,2,0
0.2,22,1,PARTNER_RESCUED,1,3,0
0.2,22,2,PARTNER_RESCUED,1,4,0
0.2,22,3,PARTNER_RESCUED,1,5,0
0.2,22,4,PARTNER_RESCUED,1,6,0
0.2,22,5,PARTNER_RESCUED,1,7,0
0.2,22,6,PARTNER_RESCUED,1,8,0
0.2,22,7,PARTNER_RESCUED,1,9,0
0.2,22,8,TIMEOUT,0,10,1
0.2,22,9,TIMEOUT,0,11,2
0.2,22,10,PARTNER_RESCUED,1,12,0
0.2,22,11,PARTNER_RESCUED,1,13,0
0.2,22,12,TIMEOUT,0,14,1
0.2,22,13,PARTNER_RESCUED,1,15,0
0.2,22,14,PARTNER_RESCUED,1,16,0
0.2,22,15,PARTNER_RESCUED,1,17,0
0.2,22,16,TIMEOUT,0,18,0
0.2,22,17,PARTNER_RESCUED,1,19,0
0.2,22,18,PARTNER_RESCUED,1,20,0
0.2,22,19,PARTNER_RESCUED,1,21,0
0.2,23,0,PARTNER_RESCUED,1,2,0
0.2,23,1,PARTNER_RESCUED,1,3,0
0.2,23,2,PARTNER_RESCUED,1,4,0
0.2,23,3,PARTNER_RESCUED,1,5,0
0.2,23,4,PARTNER_RESCUED,1,6,0
0.2,23,5,PARTNER_RESCUED,1,7,0
0.2,23,6,TIMEOUT,0,8,1
0.2,23,7,PARTNER_RESCUED,1,9,0
0.2,23,8,PARTNER_RESCUED,1,10,0
0.2,23,9,PARTNER_RESCUED,1,11,0
0.2,23,10,PARTNER_RESCUED,1,12,0
0.2,23,11,PARTNER_RESCUED,1,13,0
0.2,23,12,PARTNER_RESCUED,1,14,0
0.2,23,13,PARTNER_RESCUED,1,15,0
0.2,23,14,TIMEOUT,0,16,1
0.2,23,15,PARTNER_RESCUED,1,17,0
0.2,23,16,PARTNER_RESCUED,1,18,0
0.2,23,17,PARTNER_RESCUED,1,19,0
0.2,23,18,PARTNER_RESCUED,1,20,0
0.2,23,19,PARTNER_RESCUED,1,21,0
0.2,24,0,PARTNER_RESCUED,1,2,0
0.2,24,1,PARTNER_RESCUED,1,3,0
0.2,24,2,PARTNER_RESCUED,1,4,0
0.2,24,3,PARTNER_RESCUED,1,5,0
0.2,24,4,PARTNER_RESCUED,1,6,0
0.2,24,5,PARTNER_RESCUED,1,7,0
0.2,24,6,PARTNER_RESCUED,1,8,0
0.2,24,7,PARTNER_RESCUED,1,9,0
0.2,24,8,PARTNER_RESCUED,1,10,0
0.2,24,9,TIMEOUT,0,11,1
0.2,24,10,PARTNER_RESCUED,1,12,0
0.2,24,11,PARTNER_RESCUED,1,13,0
0.2,24,12,PARTNER_RESCUED,1,14,0
0.2,24,13,PARTNER_RESCUED,1,15,0
0.2,24,14,PARTNER_RESCUED,1,16,0
0.2,24,15,PARTNER_RESCUED,1,17,0
0.2,24,16,PARTNER_RESCUED,1,18,0
0.2,24,17,PARTNER_RESCUED,1,19,0
0.2,24,18,TIMEOUT,0,20,3
0.2,24,19,PARTNER_RESCUED,1,21,0
0.2,25,0,PARTNER_RESCUED,1,2,0
0.2,25,1,PARTNER_RESCUED,1,3,0
0.2,25,2,TIMEOUT,0,4,1
0.2,25,3,TIMEOUT,0,5,4
0.2,25,4,TIMEOUT,0,6,0
0.2,25,5,PARTNER_RESCUED,1,7,0
0.2,25,6,TIMEOUT,0,8,0
0.2,25,7,PARTNER_RESCUED,1,9,0
0.2,25,8,PARTNER_RESCUED,1,10,0
0.2,25,9,PARTNER_RESCUED,1,11,0
0.2,25,10,PARTNER_RESCUED,1,12,0
0.2,25,11,TIMEOUT,0,13,0
0.2,25,12,PARTNER_RESCUED,1,14,0
0.2,25,13,TIMEOUT,0,15,2
0.2,25,14,PARTNER_RESCUED,1,16,0
0.2,25,15,TIMEOUT,0,17,1
0.2,25,16,PARTNER_RESCUED,1,18,0
0.2,25,17,TIMEOUT,0,19,1
0.2,25,18,TIMEOUT,0,20,0
0.2,25,19,RESOURCE_TAKEN,0,21,0
0.2,26,0,PARTNER_RESCUED,1,2,0
0.2,26,1,TIMEOUT,0,3,0
0.2,26,2,PARTNER_RESCUED,1,4,0
0.2,26,3,PARTNER_RESCUED,1,5,0
0.2,26,4,PARTNER_RESCUED,1,6,0
0.2,26,5,PARTNER_RESCUED,1,7,0
0.2,26,6,PARTNER_RESCUED,1,8,0
0.2,26,7,PARTNER_RESCUED,1,9,0
0.2,26,8,TIMEOUT,0,10,1
0.2,26,9,PARTNER_RESCUED,1,11,0
0.2,26,10,PARTNER_RESCUED,1,12,0
0.2,26,11,PARTNER_RESCUED,1,13,0
0.2,26,12,PARTNER_RESCUED,1,14,0
0.2,26,13,PARTNER_RESCUED,1,15,0
0.2,26,14,PARTNER_RESCUED,1,16,0
0.2,26,15,PARTNER_RESCUED,1,17,0
0.2,26,16,PARTNER_RESCUED,1,18,0
0.2,26,17,TIMEOUT,0,19,1
0.2,26,18,PARTNER_RESCUED,1,20,0
0.2,26,19,PARTNER_RESCUED,1,21,0
0.2,27,0,PARTNER_RESCUED,1,2,0
0.2,27,1,PARTNER_RESCUED,1,3,0
0.2,27,2,PARTNER_RESCUED,1,4,0
0.2,27,3,TIMEOUT,0,5,1
0.2,27,4,TIMEOUT,0,6,2
0.2,27,5,TIMEOUT,0,7,1
0.2,27,6,PARTNER_RESCUED,1,8,0
0.2,27,7,PARTNER_RESCUED,1,9,0
0.2,27,8,PARTNER_RESCUED,1,10,0
0.2,27,9,PARTNER_RESCUED,1,11,0
0.2,27,10,PARTNER_RESCUED,1,12,0
0.2,27,11,PARTNER_RESCUED,1,13,0
0.2,27,12,TIMEOUT,0,14,1
0.2,27,13,TIMEOUT,0,15,0
0.2,27,14,RESOURCE_TAKEN,0,16,0
0.2,27,15,PARTNER_RESCUED,1,17,0
0.2,27,16,PARTNER_RESCUED,1,18,0
0.2,27,17,PARTNER_RESCUED,1,19,0
0.2,27,18,TIMEOUT,0,20,1
0.2,27,19,TIMEOUT,0,21,1
0.2,28,0,PARTNER_RESCUED,1,2,0
0.2,28,1,PARTNER_RESCUED,1,3,0
0.2,28,2,TIMEOUT,0,4,1
0.2,28,3,TIMEOUT,0,5,2
0.2,28,4,PARTNER_RESCUED,1,6,0
0.2,28,5,PARTNER_RESCUED,1,7,0
0.2,28,6,PARTNER_RESCUED,1,8,0
0.2,28,7,PARTNER_RESCUED,1,9,0
0.2,28,8,PARTNER_RESCUED,1,10,0
0.2,28,9,RESOURCE_TAKEN,0,11,0
0.2,28,10,PARTNER_RESCUED,1,12,0
0.2,28,11,PARTNER_RESCUED,1,13,0
0.2,28,12,PARTNER_RESCUED,1,14,0
0.2,28,13,PARTNER_RESCUED,1,15,0
0.2,28,14,PARTNER_RESCUED,1,16,0
0.2,28,15,PARTNER_RESCUED,1,17,0
0.2,28,16,TIMEOUT,0,18,1
0.2,28,17,PARTNER_RESCUED,1,19,0
0.2,28,18,TIMEOUT,0,20,1
0.2,28,19,TIMEOUT,0,21,1
0.2,29,0,PARTNER_RESCUED,1,2,0
0.2,29,1,PARTNER_RESCUED,1,3,0
0.2,29,2,PARTNER_RESCUED,1,4,0
0.2,29,3,TIMEOUT,0,5,0
0.2,29,4,TIMEOUT,0,6,0
0.2,29,5,TIMEOUT,0,7,0
0.2,29,6,PARTNER_RESCUED,1,8,0
0.2,29,7,PARTNER_RESCUED,1,9,0
0.2,29,8,PARTNER_RESCUED,1,10,0
0.2,29,9,PARTNER_RESCUED,1,11,0
0.2,29,10,PARTNER_RESCUED,1,12,0
0.2,29,11,TIMEOUT,0,13,0
0.2,29,12,PARTNER_RESCUED,1,14,0
0.2,29,13,PARTNER_RESCUED,1,15,0
0.2,29,14,PARTNER_RESCUED,1,16,0
0.2,29,15,PARTNER_RESCUED,1,17,0
0.2,29,16,PARTNER_RESCUED,1,18,0
0.2,29,17,PARTNER_RESCUED,1,19,0
0.2,29,18,TIMEOUT,0,20,2
0.2,29,19,PARTNER_RESCUED,1,21,0
0.2,30,0,PARTNER_RESCUED,1,2,0
0.2,30,1,PARTNER_RESCUED,1,3,0
0.2,30,2,PARTNER_RESCUED,1,4,0
0.2,30,3,TIMEOUT,0,5,0
0.2,30,4,TIMEOUT,0,6,0
0.2,30,5,PARTNER_RESCUED,1,7,0
0.2,30,6,TIMEOUT,0,8,0
0.2,30,7,PARTNER_RESCUED,1,9,0
0.2,30,8,PARTNER_RESCUED,1,10,0
0.2,30,9,PARTNER_RESCUED,1,11,0
0.2,30,10,PARTNER_RESCUED,1,12,0
0.2,30,11,PARTNER_RESCUED,1,13,0
0.2,30,12,PARTNER_RESCUED,1,14,0
0.2,30,13,TIMEOUT,0,15,0
0.2,30,14,TIMEOUT,0,16,0
0.2,30,15,TIMEOUT,0,17,0
0.2,30,16,RESOURCE_TAKEN,0,18,0
0.2,30,17,PARTNER_RESCUED,1,19,0
0.2,30,18,PARTNER_RESCUED,1,20,0
0.2,30,19,PARTNER_RESCUED,1,21,0
0.2,31,0,PARTNER_RESCUED,1,2,0
0.2,31,1,PARTNER_RESCUED,1,3,0
0.2,31,2,TIMEOUT,0,4,1
0.2,31,3,PARTNER_RESCUED,1,5,0
0.2,31,4,PARTNER_RESCUED,1,6,0
0.2,31,5,PARTNER_RESCUED,1,7,0
0.2,31,6,TIMEOUT,0,8,1
0.2,31,7,PARTNER_RESCUED,1,9,0
0.2,31,8,PARTNER_RESCUED,1,10,0
0.2,31,9,PARTNER_DEAD,0,11,1
0.2,31,10,PARTNER_RESCUED,1,12,0
0.2,31,11,PARTNER_RESCUED,1,13,0
0.2,31,12,PARTNER_RESCUED,1,14,0
0.2,31,13,PARTNER_RESCUED,1,15,0
0.2,31,14,TIMEOUT,0,16,1
0.2,31,15,TIMEOUT,0,17,0
0.2,31,16,TIMEOUT,0,18,1
0.2,31,17,PARTNER_RESCUED,1,19,0
0.2,31,18,PARTNER_RESCUED,1,20,0
0.2,31,19,PARTNER_RESCUED,1,21,0
0.2,32,0,PARTNER_RESCUED,1,2,0
0.2,32,1,PARTNER_RESCUED,1,3,0
0.2,32,2,PARTNER_RESCUED,1,4,0
0.2,32,3,TIMEOUT,0,5,1
0.2,32,4,TIMEOUT,0,6,0
0.2,32,5,PARTNER_RESCUED,1,7,0
0.2,32,6,PARTNER_RESCUED,1,8,0
0.2,32,7,TIMEOUT,0,9,1
0.2,32,8,PARTNER_RESCUED,1,10,0
0.2,32,9,PARTNER_RESCUED,1,11,0
0.2,32,10,PARTNER_RESCUED,1,12,0
0.2,32,11,TIMEOUT,0,13,1
0.2,32,12,TIMEOUT,0,14,2
0.2,32,13,TIMEOUT,0,15,0
0.2,32,14,PARTNER_RESCUED,1,16,0
0.2,32,15,PARTNER_RESCUED,1,17,0
0.2,32,16,PARTNER_RESCUED,1,18,0
0.2,32,17,TIMEOUT,0,19,0
0.2,32,18,TIMEOUT,0,20,1
0.2,32,19,PARTNER_RESCUED,1,21,0
0.2,33,0,PARTNER_RESCUED,1,2,0
0.2,33,1,PARTNER_RESCUED,1,3,0
0.2,33,2,PARTNER_RESCUED,1,4,0
0.2,33,3,PARTNER_RESCUED,1,5,0
0.2,33,4,PARTNER_RESCUED,1,6,0
0.2,33,5,PARTNER_RESCUED,1,7,0
0.2,33,6,PARTNER_RESCUED,1,8,0
0.2,33,7,TIMEOUT,0,9,0
0.2,33,8,TIMEOUT,0,10,1
0.2,33,9,PARTNER_RESCUED,1,11,0
0.2,33,10,PARTNER_RESCUED,1,12,0
0.2,33,11,PARTNER_RESCUED,1,13,0
0.2,33,12,PARTNER_RESCUED,1,14,0
0.2,33,13,PARTNER_RESCUED,1,15,0
0.2,33,14,PARTNER_RESCUED,1,16,0
0.2,33,15,PARTNER_RESCUED,1,17,0
0.2,33,16,TIMEOUT,0,18,0
0.2,33,17,PARTNER_RESCUED,1,19,0
0.2,33,18,PARTNER_RESCUED,1,20,0
0.2,33,19,PARTNER_RESCUED,1,21,0
0.2,34,0,PARTNER_RESCUED,1,2,0
0.2,34,1,PARTNER_RESCUED,1,3,0
0.2,34,2,PARTNER_RESCUED,1,4,0
0.2,34,3,TIMEOUT,0,5,1
0.2,34,4,PARTNER_RESCUED,1,6,0
0.2,34,5,PARTNER_RESCUED,1,7,0
0.2,34,6,PARTNER_RESCUED,1,8,0
0.2,34,7,PARTNER_RESCUED,1,9,0
0.2,34,8,PARTNER_RESCUED,1,10,0
0.2,34,9,TIMEOUT,0,11,1
0.2,34,10,PARTNER_RESCUED,1,12,0
0.2,34,11,PARTNER_RESCUED,1,13,0
0.2,34,12,PARTNER_RESCUED,1,14,0
0.2,34,13,TIMEOUT,0,15,1
0.2,34,14,PARTNER_RESCUED,1,16,0
0.2,34,15,TIMEOUT,0,17,1
0.2,34,16,TIMEOUT,0,18,0
0.2,34,17,PARTNER_RESCUED,1,19,0
0.2,34,18,TIMEOUT,0,20,0
0.2,34,19,PARTNER_RESCUED,1,21,0
0.2,35,0,PARTNER_RESCUED,1,2,0
0.2,35,1,PARTNER_RESCUED,1,3,0
0.2,35,2,PARTNER_RESCUED,1,4,0
0.2,35,3,PARTNER_RESCUED,1,5,0
0.2,35,4,TIMEOUT,0,6,1
0.2,35,5,TIMEOUT,0,7,0
0.2,35,6,TIMEOUT,0,8,0
0.2,35,7,TIMEOUT,0,9,3
0.2,35,8,RESOURCE_TAKEN,0,10,0
0.2,35,9,PARTNER_RESCUED,1,11,0
0.2,35,10,PARTNER_RESCUED,1,12,0
0.2,35,11,PARTNER_RESCUED,1,13,0
0.2,35,12,PARTNER_RESCUED,1,14,0
0.2,35,13,PARTNER_RESCUED,1,15,0
0.2,35,14,TIMEOUT,0,16,1
0.2,35,15,TIMEOUT,0,17,1
0.2,35,16,TIMEOUT,0,18,0
0.2,35,17,PARTNER_RESCUED,1,19,0
0.2,35,18,PARTNER_RESCUED,1,20,0
0.2,35,19,PARTNER_RESCUED,1,21,0
0.2,36,0,PARTNER_RESCUED,1,2,0
0.2,36,1,PARTNER_RESCUED,1,3,0
0.2,36,2,PARTNER_RESCUED,1,4,0
0.2,36,3,PARTNER_RESCUED,1,5,0
0.2,36,4,TIMEOUT,0,6,2
0.2,36,5,PARTNER_RESCUED,1,7,0
0.2,36,6,PARTNER_RESCUED,1,8,0
0.2,36,7,PARTNER_RESCUED,1,9,0
0.2,36,8,PARTNER_RESCUED,1,10,0
0.2,36,9,PARTNER_RESCUED,1,11,0
0.2,36,10,PARTNER_RESCUED,1,12,0
0.2,36,11,PARTNER_RESCUED,1,13,0
0.2,36,12,PARTNER_RESCUED,1,14,0
0.2,36,13,PARTNER_RESCUED,1,15,0
0.2,36,14,PARTNER_RESCUED,1,16,0
0.2,36,15,PARTNER_RESCUED,1,17,0
0.2,36,16,PARTNER_RESCUED,1,18,0
0.2,36,17,PARTNER_RESCUED,1,19,0
0.2,36,18,TIMEOUT,0,20,1
0.2,36,19,RESOURCE_TAKEN,0,21,0
0.2,37,0,PARTNER_RESCUED,1,2,0
0.2,37,1,PARTNER_RESCUED,1,3,0
0.2,37,2,PARTNER_RESCUED,1,4,0
0.2,37,3,PARTNER_RESCUED,1,5,0
0.2,37,4,PARTNER_RESCUED,1,6,0
0.2,37,5,PARTNER_RESCUED,1,7,0
0.2,37,6,PARTNER_RESCUED,1,8,0
0.2,37,7,TIMEOUT,0,9,1
0.2,37,8,PARTNER_RESCUED,1,10,0
0.2,37,9,PARTNER_RESCUED,1,11,0
0.2,37,10,PARTNER_RESCUED,1,12,0
0.2,37,11,PARTNER_RESCUED,1,13,0
0.2,37,12,PARTNER_RESCUED,1,14,0
0.2,37,13,PARTNER_RESCUED,1,15,0
0.2,37,14,PARTNER_RESCUED,1,16,0
0.2,37,15,TIMEOUT,0,17,1
0.2,37,16,PARTNER_RESCUED,1,18,0
0.2,37,17,PARTNER_RESCUED,1,19,0
0.2,37,18,PARTNER_RESCUED,1,20,0
0.2,37,19,PARTNER_RESCUED,1,21,0
0.2,38,0,PARTNER_RESCUED,1,2,0
0.2,38,1,PARTNER_RESCUED,1,3,0
0.2,38,2,PARTNER_RESCUED,1,4,0
0.2,38,3,TIMEOUT,0,5,1
0.2,38,4,TIMEOUT,0,6,0
0.2,38,5,PARTNER_RESCUED,1,7,0
0.2,38,6,PARTNER_RESCUED,1,8,0
0.2,38,7,PARTNER_RESCUED,1,9,0
0.2,38,8,PARTNER_RESCUED,1,10,0
0.2,38,9,PARTNER_RESCUED,1,11,0
0.2,38,10,PARTNER_RESCUED,1,12,0
0.2,38,11,PARTNER_RESCUED,1,13,0
0.2,38,12,PARTNER_RESCUED,1,14,0
0.2,38,13,PARTNER_RESCUED,1,15,0
0.2,38,14,TIMEOUT,0,16,1
0.2,38,15,PARTNER_RESCUED,1,17,0
0.2,38,16,PARTNER_RESCUED,1,18,0
0.2,38,17,PARTNER_RESCUED,1,19,0
0.2,38,18,PARTNER_RESCUED,1,20,0
0.2,38,19,PARTNER_RESCUED,1,21,0
0.2,39,0,PARTNER_RESCUED,1,2,0
0.2,39,1,PARTNER_RESCUED,1,3,0
0.2,39,2,TIMEOUT,0,4,1
0.2,39,3,PARTNER_RESCUED,1,5,0
0.2,39,4,PARTNER_RESCUED,1,6,0
0.2,39,5,TIMEOUT,0,7,1
0.2,39,6,PARTNER_RESCUED,1,8,0
0.2,39,7,PARTNER_RESCUED,1,9,0
0.2,39,8,PARTNER_RESCUED,1,10,0
0.2,39,9,PARTNER_RESCUED,1,11,0
0.2,39,10,PARTNER_RESCUED,1,12,0
0.2,39,11,TIMEOUT,0,13,0
0.2,39,12,PARTNER_RESCUED,1,14,0
0.2,39,13,PARTNER_RESCUED,1,15,0
0.2,39,14,TIMEOUT,0,16,1
0.2,39,15,PARTNER_RESCUED,1,17,0
0.2,39,16,PARTNER_RESCUED,1,18,0
0.2,39,17,PARTNER_RESCUED,1,19,0
0.2,39,18,PARTNER_RESCUED,1,20,0
0.2,39,19,PARTNER_RESCUED,1,21,0
0.2,40,0,PARTNER_RESCUED,1,2,0
0.2,40,1,PARTNER_RESCUED,1,3,0
0.2,40,2,PARTNER_RESCUED,1,4,0
0.2,40,3,PARTNER_RESCUED,1,5,0
0.2,40,4,TIMEOUT,0,6,0
0.2,40,5,PARTNER_RESCUED,1,7,0
0.2,40,6,PARTNER_RESCUED,1,8,0
0.2,40,7,PARTNER_RESCUED,1,9,0
0.2,40,8,PARTNER_RESCUED,1,10,0
0.2,40,9,PARTNER_RESCUED,1,11,0
0.2,40,10,PARTNER_RESCUED,1,12,0
0.2,40,11,PARTNER_RESCUED,1,13,0
0.2,40,12,PARTNER_RESCUED,1,14,0
0.2,40,13,PARTNER_RESCUED,1,15,0
0.2,40,14,PARTNER_RESCUED,1,16,0
0.2,40,15,PARTNER_RESCUED,1,17,0
0.2,40,16,TIMEOUT,0,18,2
0.2,40,17,PARTNER_RESCUED,1,19,0
0.2,40,18,PARTNER_RESCUED,1,20,0
0.2,40,19,PARTNER_RESCUED,1,21,0
0.2,41,0,PARTNER_RESCUED,1,2,0
0.2,41,1,TIMEOUT,0,3,1
0.2,41,2,TIMEOUT,0,4,0
0.2,41,3,PARTNER_RESCUED,1,5,0
0.2,41,4,PARTNER_RESCUED,1,6,0
0.2,41,5,PARTNER_RESCUED,1,7,0
0.2,41,6,PARTNER_RESCUED,1,8,0
0.2,41,7,PARTNER_RESCUED,1,9,0
0.2,41,8,TIMEOUT,0,10,2
0.2,41,9,TIMEOUT,0,11,1
0.2,41,10,PARTNER_RESCUED,1,12,0
0.2,41,11,PARTNER_RESCUED,1,13,0
0.2,41,12,TIMEOUT,0,14,1
0.2,41,13,PARTNER_RESCUED,1,15,0
0.2,41,14,PARTNER_RESCUED,1,16,0
0.2,41,15,PARTNER_RESCUED,1,17,0
0.2,41,16,PARTNER_RESCUED,1,18,0
0.2,41,17,PARTNER_RESCUED,1,19,0
0.2,41,18,PARTNER_RESCUED,1,20,0
0.2,41,19,TIMEOUT,0,21,1
0.2,42,0,PARTNER_RESCUED,1,2,0
0.2,42,1,TIMEOUT,0,3,1
0.2,42,2,PARTNER_RESCUED,1,4,0
0.2,42,3,PARTNER_RESCUED,1,5,0
0.2,42,4,PARTNER_RESCUED,1,6,0
0.2,42,5,TIMEOUT,0,7,1
0.2,42,6,PARTNER_RESCUED,1,8,0
0.2,42,7,PARTNER_RESCUED,1,9,0
0.2,42,8,PARTNER_RESCUED,1,10,0
0.2,42,9,PARTNER_RESCUED,1,11,0
0.2,42,10,PARTNER_RESCUED,1,12,0
0.2,42,11,TIMEOUT,0,13,0
0.2,42,12,PARTNER_RESCUED,1,14,0
0.2,42,13,TIMEOUT,0,15,0
0.2,42,14,TIMEOUT,0,16,1
0.2,42,15,RESOURCE_TAKEN,0,17,0
0.2,42,16,PARTNER_RESCUED,1,18,0
0.2,42,17,PARTNER_RESCUED,1,19,0
0.2,42,18,PARTNER_RESCUED,1,20,0
0.2,42,19,PARTNER_RESCUED,1,21,0
0.2,43,0,PARTNER_RESCUED,1,2,0
0.2,43,1,PARTNER_RESCUED,1,3,0
0.2,43,2,PARTNER_RESCUED,1,4,0
0.2,43,3,TIMEOUT,0,5,1
0.2,43,4,TIMEOUT,0,6,1
0.2,43,5,RESOURCE_TAKEN,0,7,0
0.2,43,6,PARTNER_RESCUED,1,8,0
0.2,43,7,TIMEOUT,0,9,1
0.2,43,8,PARTNER_RESCUED,1,10,0
0.2,43,9,TIMEOUT,0,11,2
0.2,43,10,TIMEOUT,0,12,2
0.2,43,11,PARTNER_RESCUED,1,13,0
0.2,43,12,PARTNER_RESCUED,1,14,0
0.2,43,13,PARTNER_RESCUED,1,15,0
0.2,43,14,PARTNER_RESCUED,1,16,0
0.2,43,15,PARTNER_RESCUED,1,17,0
0.2,43,16,TIMEOUT,0,18,0
0.2,43,17,PARTNER_RESCUED,1,19,0
0.2,43,18,PARTNER_RESCUED,1,20,0
0.2,43,19,PARTNER_RESCUED,1,21,0
0.2,44,0,PARTNER_RESCUED,1,2,0
0.2,44,1,TIMEOUT,0,3,2
0.2,44,2,PARTNER_RESCUED,1,4,0
0.2,44,3,PARTNER_RESCUED,1,5,0
0.2,44,4,PARTNER_RESCUED,1,6,0
0.2,44,5,PARTNER_RESCUED,1,7,0
0.2,44,6,PARTNER_RESCUED,1,8,0
0.2,44,7,PARTNER_RESCUED,1,9,0
0.2,44,8,PARTNER_RESCUED,1,10,0
0.2,44,9,PARTNER_RESCUED,1,11,0
0.2,44,10,TIMEOUT,0,12,1
0.2,44,11,PARTNER_RESCUED,1,13,0
0.2,44,12,PARTNER_RESCUED,1,14,0
0.2,44,13,TIMEOUT,0,15,1
0.2,44,14,PARTNER_RESCUED,1,16,0
0.2,44,15,PARTNER_RESCUED,1,17,0
0.2,44,16,PARTNER_RESCUED,1,18,0
0.2,44,17,PARTNER_RESCUED,1,19,0
0.2,44,18,TIMEOUT,0,20,1
0.2,44,19,PARTNER_RESCUED,1,21,0
0.2,45,0,PARTNER_RESCUED,1,2,0
0.2,45,1,PARTNER_RESCUED,1,3,0
0.2,45,2,PARTNER_RESCUED,1,4,0
0.2,45,3,PARTNER_RESCUED,1,5,0
0.2,45,4,PARTNER_RESCUED,1,6,0
0.2,45,5,PARTNER_RESCUED,1,7,0
0.2,45,6,TIMEOUT,0,8,1
0.2,45,7,TIMEOUT,0,9,2
0.2,45,8,PARTNER_RESCUED,1,10,0
0.2,45,9,PARTNER_RESCUED,1,11,0
0.2,45,10,PARTNER_RESCUED,1,12,0
0.2,45,11,PARTNER_RESCUED,1,13,0
0.2,45,12,TIMEOUT,0,14,0
0.2,45,13,TIMEOUT,0,15,2
0.2,45,14,PARTNER_RESCUED,1,16,0
0.2,45,15,PARTNER_RESCUED,1,17,0
0.2,45,16,PARTNER_RESCUED,1,18,0
0.2,45,17,PARTNER_RESCUED,1,19,0
0.2,45,18,PARTNER_RESCUED,1,20,0
0.2,45,19,PARTNER_RESCUED,1,21,0
0.2,46,0,PARTNER_RESCUED,1,2,0
0.2,46,1,PARTNER_RESCUED,1,3,0
0.2,46,2,PARTNER_RESCUED,1,4,0
0.2,46,3,PARTNER_RESCUED,1,5,0
0.2,46,4,PARTNER_RESCUED,1,6,0
0.2,46,5,PARTNER_RESCUED,1,7,0
0.2,46,6,PARTNER_RESCUED,1,8,0
0.2,46,7,PARTNER_RESCUED,1,9,0
0.2,46,8,TIMEOUT,0,10,1
0.2,46,9,TIMEOUT,0,11,1
0.2,46,10,PARTNER_RESCUED,1,12,0
0.2,46,11,PARTNER_RESCUED,1,13,0
0.2,46,12,PARTNER_RESCUED,1,14,0
0.2,46,13,PARTNER_RESCUED,1,15,0
0.2,46,14,PARTNER_RESCUED,1,16,0
0.2,46,15,TIMEOUT,0,17,1
0.2,46,16,PARTNER_RESCUED,1,18,0
0.2,46,17,TIMEOUT,0,19,1
0.2,46,18,TIMEOUT,0,20,1
0.2,46,19,PARTNER_RESCUED,1,21,0
0.2,47,0,PARTNER_RESCUED,1,2,0
0.2,47,1,TIMEOUT,0,3,1
0.2,47,2,TIMEOUT,0,4,1
0.2,47,3,TIMEOUT,0,5,2
0.2,47,4,PARTNER_RESCUED,1,6,0
0.2,47,5,TIMEOUT,0,7,2
0.2,47,6,TIMEOUT,0,8,1
0.2,47,7,PARTNER_RESCUED,1,9,0
0.2,47,8,PARTNER_RESCUED,1,10,0
0.2,47,9,PARTNER_RESCUED,1,11,0
0.2,47,10,TIMEOUT,0,12,0
0.2,47,11,RESOURCE_TAKEN,0,13,1
0.2,47,12,PARTNER_RESCUED,1,14,0
