beta_guilt,beta_loyalty,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.05,0.05,9,PARTNER_RESCUED,TIMEOUT,9,6,failure,42,0.85,0.09858488810500475,0.057991110650002765,0.3,0.2,0.0,0.6565759987550075,guilt
0.05,0.05,9,PARTNER_RESCUED,TIMEOUT,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,9,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,9,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,9,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.05358469959497647,0.035723133063317654,0.2,0.1,0.0,0.38930783265829416,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,0,seed,129,0.9,0.002598564567491338,0.0017323763783275584,0.2,0.1,0.0,0.3043309409458189,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,1,rescue,107,0.7,0.0,0.003307621093737662,0.1,0.1,0.0,0.20330762109373768,loyalty
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,2,timeout,95,0.5,0.0030605712461527247,0.002295428434614544,0.2,0.2,0.0,0.4053559996807673,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,3,timeout,83,0.5,0.005663947645340402,0.004247960734005304,0.2,0.2,0.0,0.4099119083793457,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,4,timeout,71,0.5,0.01048180236597448,0.007861351774480864,0.2,0.2,0.0,0.41834315414045536,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,5,timeout,59,0.5,0.019397810099769233,0.014548357574826932,0.2,0.2,0.0,0.43394616767459615,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,6,timeout,47,0.5,0.03589793277234028,0.02692344957925523,0.2,0.2,0.0,0.46282138235159553,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,7,timeout,35,0.5,0.06643335359504285,0.04982501519628215,0.2,0.2,0.0,0.5162583687913249,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,8,timeout,23,0.5,0.12294274709000945,0.09220706031750707,0.2,0.2,0.0,0.6151498074075166,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,9,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,10,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,0,seed,64,0.9,0.0728952397358335,0.04859682649055569,0.2,0.1,0.0,0.42149206622638924,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,1,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,2,timeout,30,0.5,0.0858555055771749,0.06439162918288119,0.2,0.2,0.0,0.5502471347600562,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,3,failure,19,0.85,0.32075056215501124,0.18867680126765357,0.3,0.2,0.0,1.0094273634226647,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,0,seed,111,0.9,0.0065419710386514516,0.0043613140257676335,0.2,0.1,0.0,0.3109032850644191,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,1,rescue,89,0.7,0.0,0.008327043966028585,0.1,0.1,0.0,0.20832704396602858,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,2,timeout,77,0.5,0.007705087918361776,0.0057788159387713355,0.2,0.2,0.0,0.41348390385713313,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,3,failure,66,0.85,0.02878570529232739,0.0169327678190161,0.3,0.2,0.0,0.5457184731113435,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,4,rescue,59,0.7,0.0,0.038795620199538465,0.1,0.1,0.0,0.23879562019953848,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,5,timeout,47,0.5,0.03589793277234028,0.02692344957925523,0.2,0.2,0.0,0.46282138235159553,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,6,timeout,35,0.5,0.06643335359504285,0.04982501519628215,0.2,0.2,0.0,0.5162583687913249,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,7,failure,25,0.85,0.23578113715355872,0.13869478656091683,0.3,0.2,0.0,0.8744759237144755,guilt
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,8,rescue,19,0.7,0.0,0.30188288202824587,0.1,0.1,0.0,0.5018828820282458,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,11,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,0,seed,59,0.9,0.0942065592509295,0.06280437283395301,0.2,0.1,0.0,0.4570109320848825,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,1,rescue,37,0.7,0.0,0.11991220323905233,0.1,0.1,0.0,0.31991220323905234,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,2,timeout,25,0.5,0.11095582924873351,0.08321687193655013,0.2,0.2,0.0,0.5941727011852838,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,3,failure,13,0.85,0.4363407707875792,0.25667104163975235,0.3,0.2,0.0,1.1930118124273315,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,4,rescue,7,0.7,0.0,0.5586698368749998,0.1,0.1,0.0,0.7586698368749998,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,0,seed,114,0.9,0.005608922419263787,0.0037392816128425247,0.2,0.1,0.0,0.30934820403210633,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,1,rescue,92,0.7,0.0,0.007139399320373757,0.1,0.1,0.0,0.20713939932037378,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,2,timeout,80,0.5,0.006606149754005427,0.004954612315504073,0.2,0.2,0.0,0.41156076206950953,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,3,failure,68,0.85,0.025979099026325465,0.015281822956662028,0.3,0.2,0.0,0.5412609219829875,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,4,rescue,62,0.7,0.0,0.03326239486857929,0.1,0.1,0.0,0.2332623948685793,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,5,rescue,55,0.7,0.0,0.0476308440844235,0.1,0.1,0.0,0.2476308440844235,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,6,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,9,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,12,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,0,seed,74,0.9,0.0436450727244808,0.029096715149653864,0.2,0.1,0.0,0.3727417878741347,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,1,timeout,47,0.5,0.03589793277234028,0.02692344957925523,0.2,0.2,0.0,0.46282138235159553,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,2,timeout,35,0.5,0.06643335359504285,0.04982501519628215,0.2,0.2,0.0,0.5162583687913249,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,0,seed,133,0.9,0.002116547081250241,0.0014110313875001607,0.2,0.1,0.0,0.30352757846875045,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,1,timeout,106,0.5,0.0017408532072303484,0.001305639905422762,0.2,0.2,0.0,0.40304649311265317,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,2,timeout,94,0.5,0.0032216539433186577,0.002416240457488994,0.2,0.2,0.0,0.40563789440080766,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,3,failure,83,0.85,0.012035888746348372,0.007079934556675506,0.3,0.2,0.0,0.5191158233030239,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,4,timeout,71,0.5,0.01048180236597448,0.007861351774480864,0.2,0.2,0.0,0.41834315414045536,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,5,timeout,59,0.5,0.019397810099769233,0.014548357574826932,0.2,0.2,0.0,0.43394616767459615,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,6,timeout,47,0.5,0.03589793277234028,0.02692344957925523,0.2,0.2,0.0,0.46282138235159553,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,7,timeout,35,0.5,0.06643335359504285,0.04982501519628215,0.2,0.2,0.0,0.5162583687913249,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,8,timeout,23,0.5,0.12294274709000945,0.09220706031750707,0.2,0.2,0.0,0.6151498074075166,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,9,timeout,11,0.5,0.22752003691058387,0.1706400276829379,0.2,0.2,0.0,0.7981600645935218,guilt
0.05,0.05,13,TIMEOUT,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,0,seed,65,0.9,0.06925047774904183,0.0461669851660279,0.2,0.1,0.0,0.41541746291506976,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,1,rescue,43,0.7,0.0,0.08814648818800419,0.1,0.1,0.0,0.2881464881880042,loyalty
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,2,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,0,seed,119,0.9,0.0043400772479427,0.0028933848319618,0.2,0.1,0.0,0.30723346207990454,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,1,rescue,97,0.7,0.0,0.005524331099305667,0.1,0.1,0.0,0.20552433109930568,loyalty
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,2,rescue,90,0.7,0.0,0.007910691767727155,0.1,0.1,0.0,0.20791069176772717,loyalty
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,3,timeout,78,0.5,0.007319833522443687,0.005489875141832769,0.2,0.2,0.0,0.41280970866427646,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,4,timeout,66,0.5,0.013546214255212876,0.010159660691409661,0.2,0.2,0.0,0.4237058749466226,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,5,timeout,54,0.5,0.025068865307591316,0.018801648980693503,0.2,0.2,0.0,0.44387051428828483,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,6,failure,42,0.85,0.09858488810500475,0.057991110650002765,0.3,0.2,0.0,0.6565759987550075,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,14,PARTNER_RESCUED,PARTNER_RESCUED,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.05358469959497647,0.035723133063317654,0.2,0.1,0.0,0.38930783265829416,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,0,seed,120,0.9,0.004123073385545565,0.00274871559036371,0.2,0.1,0.0,0.3068717889759093,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,1,rescue,98,0.7,0.0,0.0052481145443403834,0.1,0.1,0.0,0.2052481145443404,loyalty
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,2,timeout,86,0.5,0.004856127112423727,0.003642095334317797,0.2,0.2,0.0,0.40849822244674155,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,3,timeout,74,0.5,0.008986835303527368,0.00674012647764553,0.2,0.2,0.0,0.4157269617811729,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,4,timeout,62,0.5,0.016631197434289646,0.012473398075717238,0.2,0.2,0.0,0.4291045955100069,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,5,timeout,50,0.5,0.030777990110685244,0.02308349258301395,0.2,0.2,0.0,0.4538614826936992,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,6,failure,38,0.85,0.1210363801444185,0.07119787067318732,0.3,0.2,0.0,0.6922342508176058,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,7,rescue,31,0.7,0.0,0.1631254605966323,0.1,0.1,0.0,0.3631254605966323,loyalty
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,15,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,0,seed,62,0.9,0.08077034873776566,0.05384689915851046,0.2,0.1,0.0,0.4346172478962761,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,1,rescue,41,0.7,0.0,0.09766923898947834,0.1,0.1,0.0,0.2976692389894784,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,2,timeout,29,0.5,0.09037421639702622,0.06778066229776968,0.2,0.2,0.0,0.5581548786947959,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,3,failure,18,0.85,0.33763217068948553,0.19860715922910904,0.3,0.2,0.0,1.0362393299185946,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,0,seed,110,0.9,0.006886285303843633,0.004590856869229088,0.2,0.1,0.0,0.31147714217307276,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,1,rescue,89,0.7,0.0,0.008327043966028585,0.1,0.1,0.0,0.20832704396602858,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,2,timeout,77,0.5,0.007705087918361776,0.0057788159387713355,0.2,0.2,0.0,0.41348390385713313,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,3,failure,66,0.85,0.02878570529232739,0.0169327678190161,0.3,0.2,0.0,0.5457184731113435,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,4,rescue,60,0.7,0.0,0.03685583918956154,0.1,0.1,0.0,0.23685583918956155,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,5,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,6,failure,37,0.85,0.12740671594149316,0.07494512702440771,0.3,0.2,0.0,0.7023518429659008,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,7,rescue,30,0.7,0.0,0.1717110111543498,0.1,0.1,0.0,0.3717110111543498,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,16,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.05358469959497647,0.035723133063317654,0.2,0.1,0.0,0.38930783265829416,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,0,seed,120,0.9,0.004123073385545565,0.00274871559036371,0.2,0.1,0.0,0.3068717889759093,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,1,rescue,98,0.7,0.0,0.0052481145443403834,0.1,0.1,0.0,0.2052481145443404,loyalty
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,2,timeout,86,0.5,0.004856127112423727,0.003642095334317797,0.2,0.2,0.0,0.40849822244674155,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,3,timeout,74,0.5,0.008986835303527368,0.00674012647764553,0.2,0.2,0.0,0.4157269617811729,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,4,timeout,62,0.5,0.016631197434289646,0.012473398075717238,0.2,0.2,0.0,0.4291045955100069,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,5,timeout,50,0.5,0.030777990110685244,0.02308349258301395,0.2,0.2,0.0,0.4538614826936992,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,6,timeout,38,0.5,0.056958296538549856,0.042718722403912404,0.2,0.2,0.0,0.49967701894246225,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,7,failure,26,0.85,0.22399208029588077,0.131760047232871,0.3,0.2,0.0,0.8557521275287516,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,8,failure,18,0.85,0.33763217068948553,0.19860715922910904,0.3,0.2,0.0,1.0362393299185946,guilt
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,17,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,0,seed,58,0.9,0.09916479921150474,0.06610986614100317,0.2,0.1,0.0,0.46527466535250794,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,1,rescue,37,0.7,0.0,0.11991220323905233,0.1,0.1,0.0,0.31991220323905234,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,2,timeout,25,0.5,0.11095582924873351,0.08321687193655013,0.2,0.2,0.0,0.5941727011852838,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,3,failure,14,0.85,0.4145237322482002,0.24383748955776471,0.3,0.2,0.0,1.158361221805965,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,4,rescue,7,0.7,0.0,0.5586698368749998,0.1,0.1,0.0,0.7586698368749998,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,0,seed,118,0.9,0.004568502366255473,0.003045668244170316,0.2,0.1,0.0,0.30761417061042584,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,1,rescue,97,0.7,0.0,0.005524331099305667,0.1,0.1,0.0,0.20552433109930568,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,2,timeout,85,0.5,0.005111712749919712,0.0038337845624397864,0.2,0.2,0.0,0.4089454973123595,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,3,failure,74,0.85,0.01909702501999568,0.011233544129409214,0.3,0.2,0.0,0.5303305691494049,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,4,rescue,67,0.7,0.0,0.025737807084904463,0.1,0.1,0.0,0.22573780708490448,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,5,rescue,60,0.7,0.0,0.03685583918956154,0.1,0.1,0.0,0.23685583918956155,loyalty
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,7,failure,36,0.85,0.1341123325699928,0.07888960739411338,0.3,0.2,0.0,0.7130019399641061,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,18,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,19,PARTNER_RESCUED,TIMEOUT,9,0,seed,129,0.9,0.002598564567491338,0.0017323763783275584,0.2,0.1,0.0,0.3043309409458189,guilt
