t_snap,kappa,outcome,steps_used,target_switches
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,0
8,0.95,TIMEOUT,8,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_DEAD,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,7,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,1
8,0.95,TIMEOUT,8,0
8,0.95,PARTNER_RESCUED,7,0
8,0.95,PARTNER_DEAD,8,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.95,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_DEAD,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,1
8,0.975,PARTNER_RESCUED,7,0
8,0.975,TIMEOUT,8,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,7,0
8,0.975,PARTNER_RESCUED,6,0
8,0.975,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_DEAD,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_DEAD,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,7,0
8,1.0,TIMEOUT,8,1
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,7,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,PARTNER_RESCUED,6,0
8,1.0,TIMEOUT,8,1
8,1.0,TIMEOUT,8,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,RESOURCE_TAKEN,11,1
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,1
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,8,1
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,10,1
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,RESOURCE_TAKEN,12,1
12,0.0,TIMEOUT,12,2
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,TIMEOUT,12,2
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,1
12,0.0,TIMEOUT,12,1
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,11,1
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,12,1
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,2
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,TIMEOUT,12,2
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,1
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,TIMEOUT,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,RESOURCE_TAKEN,10,1
12,0.0,RESOURCE_TAKEN,11,1
12,0.0,RESOURCE_TAKEN,8,0
12,0.0,TIMEOUT,12,1
12,0.0,RESOURCE_TAKEN,11,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,10,0
12,0.0,RESOURCE_TAKEN,6,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,12,0
12,0.0,TIMEOUT,12,0
12,0.0,RESOURCE_TAKEN,9,0
12,0.0,RESOURCE_TAKEN,7,0
12,0.0,RESOURCE_TAKEN,8,0
