capacity,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
10,93,8,PARTNER_RESCUED,1,10,0
10,93,9,PARTNER_DEAD,0,10,0
10,94,0,TIMEOUT,0,2,0
10,94,1,TIMEOUT,0,3,1
10,94,2,TIMEOUT,0,4,2
10,94,3,TIMEOUT,0,5,1
10,94,4,TIMEOUT,0,6,1
10,94,5,TIMEOUT,0,7,0
10,94,6,RESOURCE_TAKEN,0,8,0
10,94,7,PARTNER_RESCUED,1,9,0
10,94,8,TIMEOUT,0,10,1
10,94,9,PARTNER_RESCUED,1,10,0
10,95,0,TIMEOUT,0,2,1
10,95,1,PARTNER_RESCUED,1,3,0
10,95,2,TIMEOUT,0,4,1
10,95,3,TIMEOUT,0,5,0
10,95,4,TIMEOUT,0,6,1
10,95,5,TIMEOUT,0,7,2
10,95,6,TIMEOUT,0,8,0
10,95,7,TIMEOUT,0,9,3
10,95,8,RESOURCE_TAKEN,0,10,0
10,95,9,TIMEOUT,0,10,1
10,96,0,PARTNER_RESCUED,1,2,0
10,96,1,TIMEOUT,0,3,2
10,96,2,TIMEOUT,0,4,2
10,96,3,TIMEOUT,0,5,0
10,96,4,RESOURCE_TAKEN,0,6,0
10,96,5,PARTNER_RESCUED,1,7,0
10,96,6,TIMEOUT,0,8,0
10,96,7,TIMEOUT,0,9,1
10,96,8,PARTNER_RESCUED,1,10,0
10,96,9,TIMEOUT,0,10,0
10,97,0,PARTNER_RESCUED,1,2,0
10,97,1,PARTNER_DEAD,0,3,1
10,97,2,PARTNER_RESCUED,1,4,0
10,97,3,PARTNER_RESCUED,1,5,0
10,97,4,PARTNER_RESCUED,1,6,0
10,97,5,TIMEOUT,0,7,1
10,97,6,TIMEOUT,0,8,0
10,97,7,TIMEOUT,0,9,0
10,97,8,TIMEOUT,0,10,2
10,97,9,PARTNER_RESCUED,1,10,0
10,98,0,PARTNER_RESCUED,1,2,0
10,98,1,TIMEOUT,0,3,1
10,98,2,TIMEOUT,0,4,0
10,98,3,TIMEOUT,0,5,0
10,98,4,TIMEOUT,0,6,1
10,98,5,TIMEOUT,0,7,2
10,98,6,TIMEOUT,0,8,1
10,98,7,TIMEOUT,0,9,2
10,98,8,TIMEOUT,0,10,0
10,98,9,TIMEOUT,0,10,1
10,99,0,PARTNER_RESCUED,1,2,0
10,99,1,PARTNER_RESCUED,1,3,0
10,99,2,TIMEOUT,0,4,0
10,99,3,TIMEOUT,0,5,1
10,99,4,TIMEOUT,0,6,3
10,99,5,RESOURCE_TAKEN,0,7,0
10,99,6,PARTNER_RESCUED,1,8,0
10,99,7,TIMEOUT,0,9,1
10,99,8,TIMEOUT,0,10,1
10,99,9,TIMEOUT,0,10,1
9999,0,0,TIMEOUT,0,2,1
9999,0,1,TIMEOUT,0,3,0
9999,0,2,RESOURCE_TAKEN,0,4,1
9999,0,3,PARTNER_RESCUED,1,5,0
9999,0,4,PARTNER_RESCUED,1,6,0
9999,0,5,TIMEOUT,0,7,0
9999,0,6,TIMEOUT,0,8,0
9999,0,7,TIMEOUT,0,9,0
9999,0,8,TIMEOUT,0,10,2
9999,0,9,TIMEOUT,0,11,2
9999,1,0,PARTNER_RESCUED,1,2,0
9999,1,1,TIMEOUT,0,3,1
9999,1,2,TIMEOUT,0,4,1
9999,1,3,TIMEOUT,0,5,0
9999,1,4,TIMEOUT,0,6,0
9999,1,5,TIMEOUT,0,7,1
9999,1,6,TIMEOUT,0,8,1
9999,1,7,TIMEOUT,0,9,1
9999,1,8,TIMEOUT,0,10,0
9999,1,9,TIMEOUT,0,11,1
9999,2,0,TIMEOUT,0,2,0
9999,2,1,TIMEOUT,0,3,1
9999,2,2,TIMEOUT,0,4,2
9999,2,3,TIMEOUT,0,5,2
9999,2,4,TIMEOUT,0,6,0
9999,2,5,TIMEOUT,0,7,0
9999,2,6,RESOURCE_TAKEN,0,8,0
9999,2,7,PARTNER_RESCUED,1,9,0
9999,2,8,TIMEOUT,0,10,1
9999,2,9,TIMEOUT,0,11,0
9999,3,0,PARTNER_RESCUED,1,2,0
9999,3,1,TIMEOUT,0,3,1
9999,3,2,TIMEOUT,0,4,0
9999,3,3,TIMEOUT,0,5,1
9999,3,4,TIMEOUT,0,6,1
9999,3,5,TIMEOUT,0,7,2
9999,3,6,TIMEOUT,0,8,2
9999,3,7,TIMEOUT,0,9,3
9999,3,8,TIMEOUT,0,10,0
9999,3,9,TIMEOUT,0,11,2
9999,4,0,TIMEOUT,0,2,1
9999,4,1,TIMEOUT,0,3,0
9999,4,2,TIMEOUT,0,4,2
9999,4,3,TIMEOUT,0,5,0
9999,4,4,TIMEOUT,0,6,0
9999,4,5,TIMEOUT,0,7,0
9999,4,6,TIMEOUT,0,8,0
9999,4,7,TIMEOUT,0,9,0
9999,4,8,TIMEOUT,0,10,1
9999,4,9,TIMEOUT,0,11,3
9999,5,0,PARTNER_RESCUED,1,2,0
9999,5,1,TIMEOUT,0,3,0
9999,5,2,TIMEOUT,0,4,1
9999,5,3,TIMEOUT,0,5,2
9999,5,4,RESOURCE_TAKEN,0,6,0
9999,5,5,TIMEOUT,0,7,1
9999,5,6,TIMEOUT,0,8,1
9999,5,7,PARTNER_DEAD,0,9,0
9999,5,8,TIMEOUT,0,10,0
9999,5,9,TIMEOUT,0,11,1
9999,6,0,PARTNER_RESCUED,1,2,0
9999,6,1,TIMEOUT,0,3,0
9999,6,2,TIMEOUT,0,4,0
9999,6,3,TIMEOUT,0,5,1
9999,6,4,TIMEOUT,0,6,0
9999,6,5,TIMEOUT,0,7,2
9999,6,6,TIMEOUT,0,8,0
9999,6,7,TIMEOUT,0,9,2
9999,6,8,TIMEOUT,0,10,0
9999,6,9,RESOURCE_TAKEN,0,11,0
9999,7,0,PARTNER_RESCUED,1,2,0
9999,7,1,TIMEOUT,0,3,1
9999,7,2,TIMEOUT,0,4,0
9999,7,3,TIMEOUT,0,5,0
9999,7,4,TIMEOUT,0,6,2
9999,7,5,TIMEOUT,0,7,1
9999,7,6,TIMEOUT,0,8,2
9999,7,7,TIMEOUT,0,9,0
9999,7,8,TIMEOUT,0,10,1
9999,7,9,TIMEOUT,0,11,1
9999,8,0,PARTNER_RESCUED,1,2,0
9999,8,1,TIMEOUT,0,3,1
9999,8,2,TIMEOUT,0,4,1
9999,8,3,TIMEOUT,0,5,2
9999,8,4,TIMEOUT,0,6,1
9999,8,5,TIMEOUT,0,7,2
9999,8,6,TIMEOUT,0,8,1
9999,8,7,TIMEOUT,0,9,2
9999,8,8,TIMEOUT,0,10,1
9999,8,9,TIMEOUT,0,11,2
9999,9,0,PARTNER_RESCUED,1,2,0
9999,9,1,TIMEOUT,0,3,0
9999,9,2,TIMEOUT,0,4,0
9999,9,3,TIMEOUT,0,5,1
9999,9,4,TIMEOUT,0,6,0
9999,9,5,TIMEOUT,0,7,0
9999,9,6,PARTNER_RESCUED,1,8,0
9999,9,7,TIMEOUT,0,9,0
9999,9,8,TIMEOUT,0,10,1
9999,9,9,TIMEOUT,0,11,1
9999,10,0,PARTNER_RESCUED,1,2,0
9999,10,1,TIMEOUT,0,3,1
9999,10,2,TIMEOUT,0,4,0
9999,10,3,TIMEOUT,0,5,0
9999,10,4,TIMEOUT,0,6,2
9999,10,5,TIMEOUT,0,7,0
9999,10,6,TIMEOUT,0,8,0
9999,10,7,TIMEOUT,0,9,1
9999,10,8,TIMEOUT,0,10,3
9999,10,9,TIMEOUT,0,11,2
9999,11,0,PARTNER_RESCUED,1,2,0
9999,11,1,PARTNER_RESCUED,1,3,0
9999,11,2,TIMEOUT,0,4,0
9999,11,3,TIMEOUT,0,5,1
9999,11,4,TIMEOUT,0,6,3
9999,11,5,RESOURCE_TAKEN,0,7,0
9999,11,6,TIMEOUT,0,8,1
9999,11,7,PARTNER_RESCUED,1,9,0
9999,11,8,TIMEOUT,0,10,0
9999,11,9,TIMEOUT,0,11,2
9999,12,0,PARTNER_RESCUED,1,2,0
9999,12,1,TIMEOUT,0,3,1
9999,12,2,TIMEOUT,0,4,2
9999,12,3,TIMEOUT,0,5,0
9999,12,4,TIMEOUT,0,6,1
9999,12,5,TIMEOUT,0,7,0
9999,12,6,TIMEOUT,0,8,0
9999,12,7,RESOURCE_TAKEN,0,9,0
9999,12,8,PARTNER_RESCUED,1,10,0
9999,12,9,TIMEOUT,0,11,0
9999,13,0,PARTNER_RESCUED,1,2,0
9999,13,1,PARTNER_DEAD,0,3,1
9999,13,2,PARTNER_RESCUED,1,4,0
9999,13,3,TIMEOUT,0,5,0
9999,13,4,TIMEOUT,0,6,0
9999,13,5,TIMEOUT,0,7,1
9999,13,6,TIMEOUT,0,8,0
9999,13,7,TIMEOUT,0,9,0
9999,13,8,TIMEOUT,0,10,0
9999,13,9,TIMEOUT,0,11,0
9999,14,0,TIMEOUT,0,2,1
9999,14,1,PARTNER_RESCUED,1,3,0
9999,14,2,TIMEOUT,0,4,1
9999,14,3,TIMEOUT,0,5,0
9999,14,4,TIMEOUT,0,6,0
9999,14,5,TIMEOUT,0,7,0
9999,14,6,TIMEOUT,0,8,0
9999,14,7,RESOURCE_TAKEN,0,9,0
9999,14,8,PARTNER_RESCUED,1,10,0
9999,14,9,PARTNER_RESCUED,1,11,0
9999,15,0,PARTNER_RESCUED,1,2,0
9999,15,1,TIMEOUT,0,3,0
9999,15,2,TIMEOUT,0,4,1
9999,15,3,TIMEOUT,0,5,0
9999,15,4,TIMEOUT,0,6,0
9999,15,5,TIMEOUT,0,7,0
9999,15,6,TIMEOUT,0,8,1
9999,15,7,TIMEOUT,0,9,1
9999,15,8,TIMEOUT,0,10,1
9999,15,9,RESOURCE_TAKEN,0,11,0
9999,16,0,PARTNER_RESCUED,1,2,0
9999,16,1,TIMEOUT,0,3,1
9999,16,2,TIMEOUT,0,4,0
9999,16,3,TIMEOUT,0,5,0
9999,16,4,TIMEOUT,0,6,1
9999,16,5,TIMEOUT,0,7,0
9999,16,6,TIMEOUT,0,8,0
9999,16,7,TIMEOUT,0,9,2
9999,16,8,TIMEOUT,0,10,0
9999,16,9,TIMEOUT,0,11,1
9999,17,0,PARTNER_RESCUED,1,2,0
9999,17,1,PARTNER_RESCUED,1,3,0
9999,17,2,TIMEOUT,0,4,2
9999,17,3,TIMEOUT,0,5,1
9999,17,4,TIMEOUT,0,6,2
9999,17,5,TIMEOUT,0,7,1
9999,17,6,TIMEOUT,0,8,0
9999,17,7,RESOURCE_TAKEN,0,9,0
9999,17,8,PARTNER_RESCUED,1,10,0
9999,17,9,PARTNER_RESCUED,1,11,0
9999,18,0,TIMEOUT,0,2,1
9999,18,1,TIMEOUT,0,3,0
9999,18,2,TIMEOUT,0,4,1
9999,18,3,TIMEOUT,0,5,2
9999,18,4,TIMEOUT,0,6,2
9999,18,5,TIMEOUT,0,7,0
9999,18,6,TIMEOUT,0,8,2
9999,18,7,TIMEOUT,0,9,1
9999,18,8,RESOURCE_TAKEN,0,10,0
9999,18,9,PARTNER_RESCUED,1,11,0
9999,19,0,PARTNER_RESCUED,1,2,0
9999,19,1,TIMEOUT,0,3,1
9999,19,2,TIMEOUT,0,4,1
9999,19,3,TIMEOUT,0,5,0
9999,19,4,TIMEOUT,0,6,2
9999,19,5,RESOURCE_TAKEN,0,7,0
9999,19,6,PARTNER_RESCUED,1,8,0
9999,19,7,PARTNER_RESCUED,1,9,0
9999,19,8,TIMEOUT,0,10,1
9999,19,9,TIMEOUT,0,11,0
9999,20,0,PARTNER_RESCUED,1,2,0
9999,20,1,TIMEOUT,0,3,1
9999,20,2,TIMEOUT,0,4,0
9999,20,3,TIMEOUT,0,5,2
9999,20,4,TIMEOUT,0,6,2
9999,20,5,TIMEOUT,0,7,0
9999,20,6,TIMEOUT,0,8,2
9999,20,7,TIMEOUT,0,9,0
9999,20,8,RESOURCE_TAKEN,0,10,0
9999,20,9,PARTNER_RESCUED,1,11,0
9999,21,0,PARTNER_RESCUED,1,2,0
9999,21,1,TIMEOUT,0,3,2
9999,21,2,PARTNER_RESCUED,1,4,0
9999,21,3,TIMEOUT,0,5,0
9999,21,4,TIMEOUT,0,6,2
9999,21,5,TIMEOUT,0,7,2
9999,21,6,TIMEOUT,0,8,2
9999,21,7,TIMEOUT,0,9,0
9999,21,8,TIMEOUT,0,10,0
9999,21,9,TIMEOUT,0,11,2
9999,22,0,PARTNER_RESCUED,1,2,0
9999,22,1,TIMEOUT,0,3,1
9999,22,2,TIMEOUT,0,4,2
9999,22,3,TIMEOUT,0,5,2
9999,22,4,PARTNER_RESCUED,1,6,0
9999,22,5,TIMEOUT,0,7,0
9999,22,6,TIMEOUT,0,8,2
9999,22,7,RESOURCE_TAKEN,0,9,0
9999,22,8,PARTNER_RESCUED,1,10,0
9999,22,9,TIMEOUT,0,11,1
9999,23,0,PARTNER_RESCUED,1,2,0
9999,23,1,PARTNER_RESCUED,1,3,0
9999,23,2,TIMEOUT,0,4,0
9999,23,3,TIMEOUT,0,5,0
9999,23,4,TIMEOUT,0,6,2
9999,23,5,TIMEOUT,0,7,0
9999,23,6,TIMEOUT,0,8,1
9999,23,7,TIMEOUT,0,9,1
9999,23,8,RESOURCE_TAKEN,0,10,0
9999,23,9,PARTNER_RESCUED,1,11,0
9999,24,0,PARTNER_RESCUED,1,2,0
9999,24,1,TIMEOUT,0,3,2
9999,24,2,PARTNER_RESCUED,1,4,0
9999,24,3,TIMEOUT,0,5,1
9999,24,4,RESOURCE_TAKEN,0,6,1
9999,24,5,TIMEOUT,0,7,2
9999,24,6,PARTNER_RESCUED,1,8,0
9999,24,7,TIMEOUT,0,9,1
9999,24,8,TIMEOUT,0,10,2
9999,24,9,TIMEOUT,0,11,2
9999,25,0,TIMEOUT,0,2,2
9999,25,1,TIMEOUT,0,3,0
9999,25,2,TIMEOUT,0,4,2
9999,25,3,TIMEOUT,0,5,2
9999,25,4,TIMEOUT,0,6,0
9999,25,5,TIMEOUT,0,7,0
9999,25,6,TIMEOUT,0,8,1
9999,25,7,TIMEOUT,0,9,2
9999,25,8,TIMEOUT,0,10,2
9999,25,9,RESOURCE_TAKEN,0,11,0
9999,26,0,PARTNER_RESCUED,1,2,0
9999,26,1,TIMEOUT,0,3,2
9999,26,2,TIMEOUT,0,4,1
9999,26,3,TIMEOUT,0,5,1
9999,26,4,TIMEOUT,0,6,1
9999,26,5,TIMEOUT,0,7,0
9999,26,6,TIMEOUT,0,8,2
9999,26,7,TIMEOUT,0,9,0
9999,26,8,TIMEOUT,0,10,2
9999,26,9,TIMEOUT,0,11,1
9999,27,0,TIMEOUT,0,2,0
9999,27,1,TIMEOUT,0,3,0
9999,27,2,TIMEOUT,0,4,0
9999,27,3,TIMEOUT,0,5,1
9999,27,4,TIMEOUT,0,6,0
9999,27,5,TIMEOUT,0,7,1
9999,27,6,TIMEOUT,0,8,2
9999,27,7,RESOURCE_TAKEN,0,9,0
9999,27,8,PARTNER_RESCUED,1,10,0
9999,27,9,PARTNER_DEAD,0,11,1
9999,28,0,PARTNER_RESCUED,1,2,0
9999,28,1,PARTNER_RESCUED,1,3,0
9999,28,2,TIMEOUT,0,4,2
9999,28,3,TIMEOUT,0,5,0
9999,28,4,TIMEOUT,0,6,2
9999,28,5,TIMEOUT,0,7,1
9999,28,6,TIMEOUT,0,8,1
9999,28,7,TIMEOUT,0,9,0
9999,28,8,TIMEOUT,0,10,0
9999,28,9,TIMEOUT,0,11,0
9999,29,0,PARTNER_RESCUED,1,2,0
9999,29,1,TIMEOUT,0,3,1
9999,29,2,TIMEOUT,0,4,0
9999,29,3,TIMEOUT,0,5,0
9999,29,4,TIMEOUT,0,6,2
9999,29,5,TIMEOUT,0,7,1
9999,29,6,RESOURCE_TAKEN,0,8,1
9999,29,7,PARTNER_RESCUED,1,9,0
9999,29,8,TIMEOUT,0,10,1
9999,29,9,TIMEOUT,0,11,0
9999,30,0,PARTNER_RESCUED,1,2,0
9999,30,1,TIMEOUT,0,3,0
9999,30,2,TIMEOUT,0,4,2
9999,30,3,TIMEOUT,0,5,1
9999,30,4,TIMEOUT,0,6,2
9999,30,5,RESOURCE_TAKEN,0,7,0
9999,30,6,PARTNER_RESCUED,1,8,0
9999,30,7,TIMEOUT,0,9,2
9999,30,8,TIMEOUT,0,10,0
9999,30,9,TIMEOUT,0,11,1
9999,31,0,PARTNER_RESCUED,1,2,0
9999,31,1,TIMEOUT,0,3,0
9999,31,2,TIMEOUT,0,4,0
9999,31,3,TIMEOUT,0,5,0
9999,31,4,TIMEOUT,0,6,0
9999,31,5,RESOURCE_TAKEN,0,7,0
9999,31,6,TIMEOUT,0,8,1
9999,31,7,TIMEOUT,0,9,1
9999,31,8,TIMEOUT,0,10,0
9999,31,9,TIMEOUT,0,11,2
9999,32,0,PARTNER_RESCUED,1,2,0
9999,32,1,PARTNER_RESCUED,1,3,0
9999,32,2,TIMEOUT,0,4,1
9999,32,3,TIMEOUT,0,5,1
9999,32,4,RESOURCE_TAKEN,0,6,0
9999,32,5,TIMEOUT,0,7,1
9999,32,6,TIMEOUT,0,8,1
9999,32,7,TIMEOUT,0,9,0
9999,32,8,TIMEOUT,0,10,1
9999,32,9,TIMEOUT,0,11,2
9999,33,0,PARTNER_RESCUED,1,2,0
9999,33,1,TIMEOUT,0,3,1
9999,33,2,TIMEOUT,0,4,1
9999,33,3,RESOURCE_TAKEN,0,5,0
9999,33,4,PARTNER_RESCUED,1,6,0
9999,33,5,TIMEOUT,0,7,1
9999,33,6,PARTNER_RESCUED,1,8,0
9999,33,7,TIMEOUT,0,9,1
9999,33,8,TIMEOUT,0,10,0
9999,33,9,TIMEOUT,0,11,2
9999,34,0,TIMEOUT,0,2,1
9999,34,1,TIMEOUT,0,3,2
9999,34,2,TIMEOUT,0,4,0
9999,34,3,TIMEOUT,0,5,0
9999,34,4,TIMEOUT,0,6,0
9999,34,5,TIMEOUT,0,7,0
9999,34,6,RESOURCE_TAKEN,0,8,0
9999,34,7,PARTNER_RESCUED,1,9,0
9999,34,8,TIMEOUT,0,10,1
9999,34,9,TIMEOUT,0,11,2
9999,35,0,PARTNER_RESCUED,1,2,0
9999,35,1,TIMEOUT,0,3,0
9999,35,2,TIMEOUT,0,4,0
9999,35,3,TIMEOUT,0,5,0
9999,35,4,TIMEOUT,0,6,3
9999,35,5,TIMEOUT,0,7,0
9999,35,6,TIMEOUT,0,8,0
9999,35,7,TIMEOUT,0,9,0
9999,35,8,TIMEOUT,0,10,2
9999,35,9,TIMEOUT,0,11,1
9999,36,0,PARTNER_RESCUED,1,2,0
9999,36,1,TIMEOUT,0,3,1
9999,36,2,TIMEOUT,0,4,1
9999,36,3,RESOURCE_TAKEN,0,5,0
9999,36,4,PARTNER_RESCUED,1,6,0
9999,36,5,PARTNER_RESCUED,1,7,0
9999,36,6,TIMEOUT,0,8,1
9999,36,7,TIMEOUT,0,9,0
9999,36,8,PARTNER_RESCUED,1,10,0
9999,36,9,TIMEOUT,0,11,0
9999,37,0,PARTNER_RESCUED,1,2,0
9999,37,1,TIMEOUT,0,3,0
9999,37,2,TIMEOUT,0,4,0
9999,37,3,TIMEOUT,0,5,2
9999,37,4,TIMEOUT,0,6,2
9999,37,5,RESOURCE_TAKEN,0,7,0
9999,37,6,PARTNER_RESCUED,1,8,0
9999,37,7,PARTNER_RESCUED,1,9,0
9999,37,8,TIMEOUT,0,10,1
9999,37,9,TIMEOUT,0,11,0
9999,38,0,PARTNER_RESCUED,1,2,0
9999,38,1,TIMEOUT,0,3,0
9999,38,2,TIMEOUT,0,4,0
9999,38,3,TIMEOUT,0,5,1
9999,38,4,TIMEOUT,0,6,2
9999,38,5,TIMEOUT,0,7,0
9999,38,6,TIMEOUT,0,8,0
9999,38,7,TIMEOUT,0,9,3
9999,38,8,TIMEOUT,0,10,0
9999,38,9,TIMEOUT,0,11,1
9999,39,0,PARTNER_RESCUED,1,2,0
9999,39,1,TIMEOUT,0,3,0
9999,39,2,TIMEOUT,0,4,2
9999,39,3,TIMEOUT,0,5,1
9999,39,4,TIMEOUT,0,6,0
9999,39,5,TIMEOUT,0,7,1
9999,39,6,RESOURCE_TAKEN,0,8,0
9999,39,7,TIMEOUT,0,9,1
9999,39,8,TIMEOUT,0,10,1
9999,39,9,TIMEOUT,0,11,0
9999,40,0,PARTNER_RESCUED,1,2,0
9999,40,1,TIMEOUT,0,3,1
9999,40,2,TIMEOUT,0,4,2
9999,40,3,TIMEOUT,0,5,0
9999,40,4,TIMEOUT,0,6,0
9999,40,5,TIMEOUT,0,7,3
9999,40,6,TIMEOUT,0,8,2
9999,40,7,RESOURCE_TAKEN,0,9,0
9999,40,8,TIMEOUT,0,10,1
9999,40,9,PARTNER_RESCUED,1,11,0
9999,41,0,PARTNER_RESCUED,1,2,0
9999,41,1,TIMEOUT,0,3,1
9999,41,2,TIMEOUT,0,4,1
9999,41,3,TIMEOUT,0,5,0
9999,41,4,TIMEOUT,0,6,1
9999,41,5,TIMEOUT,0,7,0
9999,41,6,RESOURCE_TAKEN,0,8,1
9999,41,7,TIMEOUT,0,9,0
9999,41,8,TIMEOUT,0,10,0
9999,41,9,TIMEOUT,0,11,1
9999,42,0,PARTNER_RESCUED,1,2,0
9999,42,1,TIMEOUT,0,3,0
9999,42,2,TIMEOUT,0,4,0
9999,42,3,PARTNER_RESCUED,1,5,0
9999,42,4,TIMEOUT,0,6,3
9999,42,5,TIMEOUT,0,7,0
9999,42,6,TIMEOUT,0,8,2
9999,42,7,TIMEOUT,0,9,1
9999,42,8,RESOURCE_TAKEN,0,10,0
9999,42,9,TIMEOUT,0,11,1
9999,43,0,PARTNER_RESCUED,1,2,0
9999,43,1,TIMEOUT,0,3,1
9999,43,2,TIMEOUT,0,4,3
9999,43,3,TIMEOUT,0,5,0
9999,43,4,TIMEOUT,0,6,0
9999,43,5,TIMEOUT,0,7,2
9999,43,6,TIMEOUT,0,8,2
9999,43,7,TIMEOUT,0,9,0
9999,43,8,PARTNER_RESCUED,1,10,0
9999,43,9,TIMEOUT,0,11,1
9999,44,0,TIMEOUT,0,2,1
9999,44,1,TIMEOUT,0,3,2
9999,44,2,PARTNER_RESCUED,1,4,0
9999,44,3,TIMEOUT,0,5,2
9999,44,4,TIMEOUT,0,6,2
9999,44,5,TIMEOUT,0,7,0
9999,44,6,TIMEOUT,0,8,1
9999,44,7,TIMEOUT,0,9,1
9999,44,8,TIMEOUT,0,10,0
9999,44,9,RESOURCE_TAKEN,0,11,0
9999,45,0,PARTNER_RESCUED,1,2,0
9999,45,1,PARTNER_RESCUED,1,3,0
9999,45,2,TIMEOUT,0,4,1
9999,45,3,TIMEOUT,0,5,2
9999,45,4,TIMEOUT,0,6,0
9999,45,5,RESOURCE_TAKEN,0,7,0
9999,45,6,PARTNER_RESCUED,1,8,0
9999,45,7,PARTNER_RESCUED,1,9,0
9999,45,8,TIMEOUT,0,10,1
9999,45,9,TIMEOUT,0,11,1
9999,46,0,PARTNER_RESCUED,1,2,0
9999,46,1,TIMEOUT,0,3,1
9999,46,2,TIMEOUT,0,4,0
9999,46,3,TIMEOUT,0,5,0
9999,46,4,TIMEOUT,0,6,0
9999,46,5,TIMEOUT,0,7,1
9999,46,6,TIMEOUT,0,8,0
9999,46,7,TIMEOUT,0,9,2
9999,46,8,TIMEOUT,0,10,1
9999,46,9,TIMEOUT,0,11,1
9999,47,0,PARTNER_RESCUED,1,2,0
9999,47,1,TIMEOUT,0,3,2
9999,47,2,TIMEOUT,0,4,1
9999,47,3,TIMEOUT,0,5,0
9999,47,4,TIMEOUT,0,6,2
9999,47,5,TIMEOUT,0,7,1
9999,47,6,TIMEOUT,0,8,2
9999,47,7,TIMEOUT,0,9,2
9999,47,8,TIMEOUT,0,10,2
9999,47,9,TIMEOUT,0,11,4
9999,48,0,PARTNER_RESCUED,1,2,0
9999,48,1,TIMEOUT,0,3,0
9999,48,2,TIMEOUT,0,4,0
9999,48,3,TIMEOUT,0,5,2
9999,48,4,RESOURCE_TAKEN,0,6,0
9999,48,5,PARTNER_RESCUED,1,7,0
9999,48,6,PARTNER_RESCUED,1,8,0
9999,48,7,TIMEOUT,0,9,1
9999,48,8,TIMEOUT,0,10,0
9999,48,9,TIMEOUT,0,11,1
9999,49,0,PARTNER_RESCUED,1,2,0
9999,49,1,TIMEOUT,0,3,1
9999,49,2,TIMEOUT,0,4,0
9999,49,3,TIMEOUT,0,5,0
9999,49,4,TIMEOUT,0,6,1
9999,49,5,RESOURCE_TAKEN,0,7,0
9999,49,6,PARTNER_RESCUED,1,8,0
9999,49,7,TIMEOUT,0,9,0
9999,49,8,PARTNER_RESCUED,1,10,0
9999,49,9,PARTNER_DEAD,0,11,0
9999,50,0,TIMEOUT,0,2,1
9999,50,1,TIMEOUT,0,3,1
9999,50,2,TIMEOUT,0,4,2
9999,50,3,TIMEOUT,0,5,0
9999,50,4,TIMEOUT,0,6,1
9999,50,5,TIMEOUT,0,7,0
9999,50,6,TIMEOUT,0,8,2
9999,50,7,TIMEOUT,0,9,0
9999,50,8,TIMEOUT,0,10,0
9999,50,9,TIMEOUT,0,11,1
9999,51,0,PARTNER_RESCUED,1,2,0
9999,51,1,TIMEOUT,0,3,2
9999,51,2,TIMEOUT,0,4,1
9999,51,3,TIMEOUT,0,5,0
9999,51,4,TIMEOUT,0,6,2
9999,51,5,TIMEOUT,0,7,0
9999,51,6,TIMEOUT,0,8,2
9999,51,7,TIMEOUT,0,9,0
9999,51,8,TIMEOUT,0,10,0
9999,51,9,TIMEOUT,0,11,0
9999,52,0,PARTNER_RESCUED,1,2,0
9999,52,1,TIMEOUT,0,3,0
9999,52,2,TIMEOUT,0,4,0
9999,52,3,TIMEOUT,0,5,0
9999,52,4,TIMEOUT,0,6,0
9999,52,5,TIMEOUT,0,7,0
9999,52,6,TIMEOUT,0,8,1
9999,52,7,TIMEOUT,0,9,0
9999,52,8,TIMEOUT,0,10,0
9999,52,9,TIMEOUT,0,11,0
9999,53,0,PARTNER_RESCUED,1,2,0
9999,53,1,TIMEOUT,0,3,0
9999,53,2,TIMEOUT,0,4,1
9999,53,3,TIMEOUT,0,5,1
9999,53,4,TIMEOUT,0,6,2
9999,53,5,TIMEOUT,0,7,1
9999,53,6,TIMEOUT,0,8,2
9999,53,7,TIMEOUT,0,9,2
9999,53,8,TIMEOUT,0,10,2
9999,53,9,TIMEOUT,0,11,0
9999,54,0,PARTNER_RESCUED,1,2,0
9999,54,1,PARTNER_RESCUED,1,3,0
9999,54,2,TIMEOUT,0,4,0
9999,54,3,TIMEOUT,0,5,1
9999,54,4,TIMEOUT,0,6,1
9999,54,5,TIMEOUT,0,7,1
9999,54,6,TIMEOUT,0,8,0
9999,54,7,TIMEOUT,0,9,2
9999,54,8,TIMEOUT,0,10,1
9999,54,9,TIMEOUT,0,11,2
9999,55,0,PARTNER_RESCUED,1,2,0
9999,55,1,TIMEOUT,0,3,1
9999,55,2,TIMEOUT,0,4,1
9999,55,3,TIMEOUT,0,5,0
9999,55,4,TIMEOUT,0,6,1
9999,55,5,TIMEOUT,0,7,0
9999,55,6,RESOURCE_TAKEN,0,8,0
9999,55,7,PARTNER_RESCUED,1,9,0
9999,55,8,TIMEOUT,0,10,0
9999,55,9,TIMEOUT,0,11,1
9999,56,0,PARTNER_DEAD,0,2,0
9999,56,1,PARTNER_RESCUED,1,3,0
9999,56,2,PARTNER_RESCUED,1,4,0
9999,56,3,PARTNER_RESCUED,1,5,0
9999,56,4,TIMEOUT,0,6,2
9999,56,5,PARTNER_RESCUED,1,7,0
9999,56,6,TIMEOUT,0,8,1
9999,56,7,TIMEOUT,0,9,0
9999,56,8,TIMEOUT,0,10,2
9999,56,9,TIMEOUT,0,11,1
9999,57,0,PARTNER_RESCUED,1,2,0
9999,57,1,TIMEOUT,0,3,0
9999,57,2,TIMEOUT,0,4,0
